time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.24695,0.65305,0.06475,0.03525
2.0,0.0663,0.64665,0.2434,0.04365
3.0,0.01835,0.50715,0.398,0.0765
4.0,0.0053,0.37365,0.4922,0.12885
5.0,0.0025,0.27255,0.5296,0.19535
6.0,0.0012,0.19665,0.53635,0.2658
7.0,0.00145,0.14135,0.52255,0.33465
8.0,0.00125,0.10255,0.49055,0.40565
9.0,0.0011,0.07355,0.4551,0.47025
10.0,0.00185,0.0536,0.4156,0.52895
11.0,0.00205,0.0399,0.37505,0.583
12.0,0.0026,0.0286,0.33675,0.63205
13.0,0.0025,0.02195,0.3014,0.67415
14.0,0.003,0.01735,0.2692,0.71045
15.0,0.00275,0.0141,0.23805,0.7451
16.0,0.0037,0.01185,0.21085,0.7736
17.0,0.00355,0.0108,0.18575,0.7999
18.0,0.0035,0.00955,0.16295,0.824
19.0,0.0028,0.00875,0.14455,0.8439
20.0,0.00425,0.00805,0.12765,0.86005
21.0,0.0045,0.0083,0.1129,0.8743
22.0,0.0049,0.008,0.09985,0.88725
23.0,0.00495,0.0089,0.0879,0.89825
24.0,0.0052,0.0095,0.07735,0.90795
25.0,0.00525,0.00915,0.07085,0.91475
26.0,0.0057,0.0099,0.0642,0.9202
27.0,0.00415,0.01105,0.0577,0.9271
28.0,0.00525,0.0102,0.05275,0.9318
29.0,0.0054,0.0108,0.04915,0.93465
30.0,0.0061,0.01005,0.0459,0.93795
31.0,0.00485,0.01115,0.04175,0.94225
32.0,0.00635,0.0104,0.0398,0.94345
33.0,0.0057,0.0112,0.0373,0.9458
34.0,0.00715,0.0117,0.03475,0.9464
35.0,0.00555,0.0133,0.03255,0.9486
36.0,0.00695,0.0121,0.0328,0.94815
37.0,0.00585,0.01355,0.0314,0.9492
38.0,0.00635,0.01415,0.02965,0.94985
39.0,0.00655,0.01415,0.0303,0.949
40.0,0.00755,0.01365,0.03025,0.94855
41.0,0.007,0.01465,0.02945,0.9489
42.0,0.007,0.0153,0.02825,0.94945
43.0,0.0067,0.0149,0.028,0.9504
44.0,0.00615,0.01525,0.02795,0.95065
45.0,0.00745,0.0143,0.0279,0.95035
46.0,0.0069,0.01455,0.0287,0.94985
47.0,0.00615,0.0144,0.02875,0.9507
48.0,0.00835,0.01415,0.0285,0.949
49.0,0.0071,0.0165,0.0268,0.9496
50.0,0.0083,0.0163,0.02775,0.94765
51.0,0.00785,0.0176,0.0289,0.94565
52.0,0.00785,0.0179,0.02995,0.9443
53.0,0.00665,0.0175,0.03095,0.9449
54.0,0.00775,0.0173,0.03035,0.9446
55.0,0.00665,0.01675,0.03015,0.94645
56.0,0.0078,0.0162,0.0301,0.9459
57.0,0.00785,0.0165,0.031,0.94465
58.0,0.009,0.01595,0.0314,0.94365
59.0,0.007,0.01735,0.0303,0.94535
60.0,0.00895,0.0156,0.03245,0.943
61.0,0.0079,0.0172,0.0323,0.9426
62.0,0.0077,0.0177,0.03305,0.94155
63.0,0.00785,0.01715,0.0332,0.9418
64.0,0.00825,0.01715,0.0324,0.9422
65.0,0.00825,0.01755,0.03255,0.94165
66.0,0.0082,0.0182,0.0336,0.94
67.0,0.00685,0.0183,0.03385,0.941
68.0,0.00715,0.01675,0.0348,0.9413
69.0,0.0078,0.01645,0.0342,0.94155
70.0,0.00895,0.01575,0.0347,0.9406
71.0,0.0083,0.0165,0.0336,0.9416
72.0,0.0101,0.01705,0.03385,0.939
73.0,0.0088,0.019,0.034,0.9382
74.0,0.0075,0.0194,0.0357,0.9374
75.0,0.0073,0.01815,0.03635,0.9382
76.0,0.00755,0.0181,0.0368,0.93755
