time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.2469,0.6531,0.06415,0.03585
2.0,0.066,0.6444,0.2447,0.0449
3.0,0.0186,0.5089,0.3956,0.0769
4.0,0.0054,0.3772,0.48705,0.13035
5.0,0.00185,0.2742,0.5299,0.19405
6.0,0.0011,0.1996,0.5338,0.2655
7.0,0.00105,0.1422,0.52305,0.3337
8.0,0.001,0.1007,0.49745,0.40085
9.0,0.00125,0.0735,0.4587,0.46655
10.0,0.00195,0.0543,0.41695,0.5268
11.0,0.002,0.04045,0.37495,0.5826
12.0,0.0029,0.0298,0.33495,0.63235
13.0,0.0031,0.0232,0.29805,0.67565
14.0,0.00325,0.0189,0.26335,0.7145
15.0,0.00395,0.0154,0.2329,0.74775
16.0,0.00315,0.0135,0.20565,0.7777
17.0,0.00275,0.01145,0.18305,0.80275
18.0,0.0041,0.00975,0.16405,0.8221
19.0,0.0034,0.01,0.1443,0.8423
20.0,0.00425,0.0091,0.1278,0.85885
21.0,0.0041,0.00945,0.1108,0.87565
22.0,0.00475,0.00935,0.0987,0.8872
23.0,0.00505,0.00885,0.08785,0.89825
24.0,0.0047,0.0099,0.07835,0.90705
25.0,0.0049,0.01025,0.07045,0.9144
26.0,0.00545,0.0095,0.0642,0.92085
27.0,0.0047,0.01,0.0582,0.9271
28.0,0.0067,0.00985,0.05295,0.9305
29.0,0.00485,0.01155,0.04875,0.93485
30.0,0.00625,0.01145,0.04465,0.93765
31.0,0.00565,0.01255,0.04105,0.94075
32.0,0.0059,0.01255,0.0386,0.94295
33.0,0.00545,0.01345,0.03535,0.94575
34.0,0.00625,0.013,0.03425,0.9465
35.0,0.00605,0.0126,0.0325,0.94885
36.0,0.0066,0.0127,0.03135,0.94935
37.0,0.0063,0.01375,0.03,0.94995
38.0,0.0065,0.0136,0.02975,0.95015
39.0,0.00585,0.01385,0.02855,0.95175
40.0,0.00645,0.01325,0.0285,0.9518
41.0,0.00665,0.0135,0.02715,0.9527
42.0,0.00815,0.0144,0.0261,0.95135
43.0,0.00755,0.01605,0.0259,0.9505
44.0,0.00755,0.01675,0.02605,0.94965
45.0,0.00665,0.0171,0.0278,0.94845
46.0,0.0083,0.0159,0.02855,0.94725
47.0,0.00725,0.01675,0.02745,0.94855
48.0,0.00765,0.0171,0.02875,0.9465
49.0,0.0067,0.01725,0.02955,0.9465
50.0,0.0071,0.01715,0.03025,0.9455
51.0,0.0064,0.01695,0.03015,0.9465
52.0,0.0078,0.01595,0.03105,0.9452
53.0,0.00635,0.01685,0.02975,0.94705
54.0,0.0075,0.0163,0.0295,0.9467
55.0,0.0077,0.01615,0.0297,0.94645
56.0,0.0085,0.01725,0.02925,0.945
57.0,0.00805,0.0172,0.03085,0.9439
58.0,0.0082,0.018,0.03145,0.94235
59.0,0.00645,0.01865,0.0318,0.9431
60.0,0.008,0.01715,0.03215,0.9427
61.0,0.0072,0.01795,0.0323,0.94255
62.0,0.00825,0.01725,0.03195,0.94255
63.0,0.0086,0.01745,0.032,0.94195
64.0,0.00845,0.01865,0.0316,0.9413
65.0,0.0081,0.019,0.03155,0.94135
66.0,0.00825,0.0193,0.0314,0.94105
67.0,0.00805,0.01905,0.03235,0.94055
68.0,0.0089,0.0188,0.0331,0.9392
69.0,0.009,0.01955,0.0338,0.93765
70.0,0.00895,0.0197,0.0351,0.93625
71.0,0.00795,0.0207,0.03485,0.9365
72.0,0.00925,0.0207,0.0349,0.93515
73.0,0.00885,0.02085,0.03555,0.93475
74.0,0.00885,0.0201,0.03735,0.9337
75.0,0.00745,0.0201,0.03895,0.9335
76.0,0.0088,0.01905,0.039,0.93315
77.0,0.0082,0.01975,0.0392,0.93285
78.0,0.01015,0.0199,0.0384,0.93155
79.0,0.008,0.02045,0.03895,0.9326
80.0,0.00835,0.02035,0.0389,0.9324
81.0,0.0089,0.01985,0.03965,0.9316
82.0,0.0095,0.0211,0.0383,0.9311
83.0,0.00775,0.0205,0.0386,0.93315
