time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.24755,0.65245,0.06615,0.03385
2.0,0.0687,0.64655,0.2422,0.04255
3.0,0.0196,0.51245,0.3919,0.07605
4.0,0.0055,0.385,0.4803,0.1292
5.0,0.00235,0.2815,0.52195,0.1942
6.0,0.001,0.2028,0.5341,0.2621
7.0,0.0006,0.1466,0.52345,0.32935
8.0,0.00135,0.1061,0.4966,0.39595
9.0,0.0017,0.0779,0.459,0.4614
10.0,0.00195,0.05645,0.4183,0.5233
11.0,0.0018,0.04145,0.37725,0.5795
12.0,0.0029,0.03095,0.33825,0.6279
13.0,0.00285,0.0244,0.30315,0.6696
14.0,0.00295,0.0189,0.2673,0.71085
15.0,0.00295,0.01505,0.23715,0.74485
16.0,0.004,0.01185,0.21165,0.7725
17.0,0.00325,0.0112,0.18685,0.7987
18.0,0.0039,0.01005,0.16515,0.8209
19.0,0.004,0.00995,0.1454,0.84065
20.0,0.0049,0.0089,0.1296,0.8566
21.0,0.0043,0.00925,0.11425,0.8722
22.0,0.0052,0.00895,0.10025,0.8856
23.0,0.0052,0.0103,0.0892,0.8953
24.0,0.0059,0.01095,0.08015,0.903
25.0,0.0055,0.01145,0.0714,0.91165
26.0,0.0056,0.0111,0.0646,0.9187
27.0,0.00595,0.01185,0.05815,0.92405
28.0,0.00585,0.01195,0.05325,0.92895
29.0,0.005,0.01265,0.04875,0.9336
30.0,0.00585,0.01275,0.0452,0.9362
31.0,0.0058,0.01275,0.04255,0.9389
32.0,0.00695,0.01265,0.04065,0.93975
33.0,0.007,0.01355,0.03785,0.9416
34.0,0.00645,0.0153,0.03615,0.9421
35.0,0.00645,0.01555,0.0338,0.9442
36.0,0.0072,0.01535,0.0335,0.94395
37.0,0.0065,0.01645,0.0327,0.94435
38.0,0.0071,0.0155,0.03195,0.94545
39.0,0.00615,0.01615,0.0305,0.9472
40.0,0.00695,0.01515,0.0303,0.9476
41.0,0.0067,0.016,0.02835,0.94895
42.0,0.007,0.0158,0.02845,0.94875
43.0,0.0071,0.0162,0.0284,0.9483
44.0,0.00755,0.0163,0.02855,0.9476
45.0,0.0075,0.01625,0.0285,0.94775
46.0,0.0082,0.0166,0.02865,0.94655
47.0,0.0063,0.01645,0.0299,0.94735
48.0,0.00735,0.0165,0.02885,0.9473
49.0,0.00775,0.01655,0.02945,0.94625
50.0,0.0088,0.01705,0.03,0.94415
51.0,0.00755,0.0179,0.03035,0.9442
52.0,0.0073,0.0179,0.02985,0.94495
53.0,0.00785,0.0173,0.03075,0.9441
54.0,0.00785,0.01815,0.02985,0.94415
55.0,0.00765,0.01845,0.03045,0.94345
56.0,0.0086,0.01815,0.03095,0.9423
57.0,0.00855,0.01815,0.0318,0.9415
58.0,0.0078,0.01905,0.03155,0.9416
59.0,0.0071,0.019,0.03215,0.94175
60.0,0.0074,0.01815,0.03415,0.9403
61.0,0.0074,0.01905,0.03335,0.9402
62.0,0.00855,0.01835,0.03345,0.93965
63.0,0.0081,0.01765,0.0335,0.94075
64.0,0.0105,0.018,0.03405,0.93745
65.0,0.00915,0.0196,0.0345,0.93675
66.0,0.0103,0.0205,0.03375,0.93545
67.0,0.00865,0.02185,0.03495,0.93455
68.0,0.00855,0.02155,0.03555,0.93435
69.0,0.0079,0.02095,0.0356,0.93555
70.0,0.0079,0.01955,0.0364,0.93615
71.0,0.0074,0.01885,0.03755,0.9362
72.0,0.0095,0.0189,0.03725,0.93435
73.0,0.009,0.02105,0.0359,0.93405
74.0,0.0092,0.02205,0.0361,0.93265
75.0,0.00925,0.02125,0.0375,0.932
76.0,0.00925,0.02175,0.0378,0.9312
77.0,0.00865,0.0213,0.03875,0.9313
78.0,0.0083,0.0212,0.03955,0.93095
79.0,0.0081,0.0218,0.03925,0.93085
80.0,0.0075,0.02245,0.03895,0.9311
81.0,0.0094,0.02025,0.0392,0.93115
82.0,0.0106,0.0208,0.0398,0.9288
83.0,0.0079,0.0224,0.03955,0.93015
84.0,0.00955,0.02075,0.03985,0.92985
85.0,0.0099,0.02115,0.04005,0.9289
86.0,0.0106,0.0225,0.03995,0.92695
87.0,0.00855,0.02275,0.0402,0.9285
88.0,0.00985,0.0216,0.04095,0.9276
89.0,0.00865,0.0217,0.0405,0.92915
90.0,0.01005,0.0215,0.04085,0.9276
91.0,0.0094,0.02135,0.0417,0.92755
92.0,0.00895,0.02185,0.04115,0.92805
93.0,0.0101,0.02135,0.0411,0.92745
94.0,0.00995,0.02225,0.04055,0.92725
95.0,0.0082,0.0233,0.0407,0.9278
96.0,0.01055,0.02255,0.04115,0.92575
