time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.24895,0.65105,0.0664,0.0336
2.0,0.0672,0.651,0.23845,0.04335
3.0,0.01785,0.52035,0.38615,0.07565
4.0,0.0058,0.3855,0.48345,0.12525
5.0,0.00195,0.28035,0.5258,0.1919
6.0,0.00115,0.20295,0.5321,0.2638
7.0,0.00085,0.145,0.52145,0.3327
8.0,0.00085,0.1065,0.4929,0.39975
9.0,0.0013,0.077,0.4581,0.4636
10.0,0.00195,0.0565,0.41625,0.5253
11.0,0.002,0.04135,0.3751,0.58155
12.0,0.0026,0.03085,0.3361,0.63045
13.0,0.0027,0.024,0.29905,0.67425
14.0,0.00315,0.01825,0.2666,0.712
15.0,0.0031,0.0145,0.23725,0.74515
16.0,0.00335,0.01145,0.21105,0.77415
17.0,0.0036,0.01015,0.18565,0.8006
18.0,0.0037,0.0098,0.16345,0.82305
19.0,0.00365,0.009,0.1447,0.84265
20.0,0.0046,0.00805,0.12835,0.859
21.0,0.0038,0.009,0.11375,0.87345
22.0,0.0051,0.00915,0.1012,0.88455
23.0,0.00455,0.0099,0.09085,0.8947
24.0,0.00515,0.00965,0.0809,0.9043
25.0,0.005,0.0111,0.07245,0.91145
26.0,0.0049,0.01145,0.067,0.91665
27.0,0.0051,0.0114,0.06045,0.92305
28.0,0.00495,0.01125,0.0545,0.9293
29.0,0.00535,0.012,0.04995,0.9327
30.0,0.00685,0.0116,0.04635,0.9352
31.0,0.00525,0.0128,0.04295,0.939
32.0,0.00565,0.01245,0.0412,0.9407
33.0,0.0057,0.01275,0.03845,0.9431
34.0,0.00595,0.0134,0.036,0.94465
35.0,0.00585,0.0136,0.0339,0.94665
36.0,0.0072,0.01315,0.0325,0.94715
37.0,0.00485,0.01475,0.0317,0.9487
38.0,0.00595,0.0137,0.03165,0.9487
39.0,0.0065,0.0135,0.0305,0.9495
40.0,0.00845,0.01385,0.03025,0.94745
41.0,0.00685,0.01575,0.02945,0.94795
42.0,0.0067,0.01635,0.0288,0.94815
43.0,0.007,0.01665,0.0287,0.94765
44.0,0.00765,0.01625,0.02925,0.94685
45.0,0.0074,0.01635,0.0291,0.94715
46.0,0.0073,0.01745,0.02865,0.9466
47.0,0.0057,0.0173,0.0282,0.9488
48.0,0.0073,0.016,0.0287,0.948
