time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.2486,0.6514,0.06505,0.03495
2.0,0.06955,0.6468,0.24035,0.0433
3.0,0.01975,0.5083,0.396,0.07595
4.0,0.00575,0.3806,0.48815,0.1255
5.0,0.00185,0.27605,0.53085,0.19125
6.0,0.0011,0.1988,0.5378,0.2623
7.0,0.0007,0.14285,0.52245,0.334
8.0,0.0014,0.101,0.49235,0.40525
9.0,0.00125,0.07295,0.45815,0.46765
10.0,0.0012,0.0532,0.4167,0.5289
11.0,0.00155,0.03785,0.37775,0.58285
12.0,0.00235,0.02855,0.33725,0.63185
13.0,0.00225,0.02235,0.3005,0.6749
14.0,0.003,0.01805,0.26595,0.713
15.0,0.00355,0.0139,0.2373,0.74525
16.0,0.0037,0.0114,0.21115,0.77375
17.0,0.00335,0.00975,0.1858,0.8011
18.0,0.0041,0.00905,0.16425,0.8226
19.0,0.0037,0.0091,0.14495,0.84225
20.0,0.00405,0.00835,0.1306,0.857
21.0,0.005,0.00835,0.1141,0.87255
22.0,0.0048,0.0093,0.1007,0.8852
23.0,0.004,0.0094,0.0892,0.8974
24.0,0.00545,0.00875,0.07935,0.90645
25.0,0.0049,0.01015,0.0708,0.91415
26.0,0.00555,0.01075,0.06235,0.92135
27.0,0.00505,0.01075,0.05735,0.92685
28.0,0.0058,0.01045,0.0529,0.93085
29.0,0.0061,0.0104,0.0486,0.9349
30.0,0.0057,0.0116,0.04385,0.93885
31.0,0.00575,0.01135,0.04115,0.94175
32.0,0.0065,0.01245,0.03785,0.9432
33.0,0.00515,0.01295,0.03715,0.94475
34.0,0.00615,0.01235,0.0362,0.9453
35.0,0.00565,0.01315,0.0341,0.9471
36.0,0.0063,0.0127,0.0329,0.9481
37.0,0.0056,0.0134,0.03105,0.94995
38.0,0.007,0.01285,0.0305,0.94965
39.0,0.0055,0.01345,0.02995,0.9511
40.0,0.0065,0.01315,0.02945,0.9509
41.0,0.0058,0.0137,0.0279,0.9526
42.0,0.0074,0.0137,0.02765,0.95125
43.0,0.0065,0.01435,0.028,0.95115
44.0,0.0077,0.01515,0.0266,0.95055
45.0,0.00665,0.01555,0.02765,0.95015
46.0,0.0068,0.01555,0.027,0.95065
47.0,0.0058,0.0151,0.02775,0.95135
48.0,0.0079,0.01455,0.02825,0.9493
49.0,0.0077,0.0152,0.0274,0.9497
50.0,0.0072,0.01645,0.02675,0.9496
51.0,0.00675,0.0167,0.0276,0.94895
52.0,0.00765,0.0165,0.0289,0.94695
53.0,0.00695,0.0173,0.02855,0.9472
54.0,0.0076,0.0164,0.0289,0.9471
55.0,0.0069,0.01695,0.029,0.94715
56.0,0.0067,0.01685,0.02885,0.9476
57.0,0.0084,0.01615,0.03005,0.9454
58.0,0.00925,0.01735,0.02995,0.94345
59.0,0.0059,0.0187,0.03115,0.94425
60.0,0.0079,0.01735,0.0319,0.94285
61.0,0.00735,0.0179,0.0323,0.94245
62.0,0.00825,0.0177,0.03175,0.9423
63.0,0.0086,0.01765,0.0313,0.94245
64.0,0.0088,0.0193,0.0312,0.9407
65.0,0.00895,0.01905,0.03295,0.93905
66.0,0.01015,0.01955,0.0329,0.9374
67.0,0.00805,0.02055,0.0335,0.9379
68.0,0.00715,0.01965,0.036,0.9372
69.0,0.00695,0.01895,0.0359,0.9382
70.0,0.00775,0.01785,0.03555,0.93885
71.0,0.0067,0.01755,0.03475,0.941
72.0,0.00835,0.0168,0.03435,0.9405
73.0,0.0083,0.01795,0.03345,0.9403
74.0,0.00805,0.01855,0.03315,0.94025
75.0,0.00895,0.01835,0.03395,0.93875
76.0,0.00855,0.0196,0.03425,0.9376
77.0,0.00815,0.0203,0.0345,0.93705
78.0,0.0096,0.0202,0.034,0.9362
79.0,0.00765,0.0213,0.0339,0.93715
80.0,0.00725,0.0197,0.0356,0.93745
81.0,0.00815,0.01835,0.03665,0.93685
82.0,0.00885,0.0188,0.0368,0.93555
83.0,0.00815,0.01935,0.03765,0.93485
84.0,0.0089,0.01955,0.0372,0.93435
85.0,0.0091,0.02015,0.03755,0.9332
86.0,0.00945,0.021,0.03755,0.932
87.0,0.00885,0.02155,0.03895,0.93065
88.0,0.0084,0.0217,0.03915,0.93075
89.0,0.0077,0.0207,0.0393,0.9323
90.0,0.00875,0.0206,0.0382,0.93245
91.0,0.00905,0.01975,0.0387,0.9325
92.0,0.0082,0.02075,0.0393,0.93175
93.0,0.00865,0.02,0.03975,0.9316
94.0,0.00895,0.0212,0.0382,0.93165
95.0,0.00785,0.02085,0.03815,0.93315
96.0,0.01055,0.01875,0.03945,0.93125
97.0,0.00895,0.0218,0.0385,0.93075
98.0,0.00935,0.02145,0.0384,0.9308
99.0,0.0088,0.0221,0.03895,0.93015
100.0,0.00945,0.0225,0.039,0.92905
101.0,0.0091,0.0223,0.03905,0.92955
102.0,0.01045,0.02145,0.0396,0.9285
103.0,0.0087,0.02235,0.03995,0.929
104.0,0.00955,0.02085,0.0411,0.9285
105.0,0.0087,0.0216,0.0413,0.9284
106.0,0.0103,0.0215,0.04175,0.92645
107.0,0.0085,0.0228,0.04105,0.92765
108.0,0.0101,0.02165,0.0419,0.92635
109.0,0.0098,0.0226,0.04225,0.92535
110.0,0.00845,0.0234,0.0422,0.92595
111.0,0.0078,0.0226,0.0427,0.9269
112.0,0.0087,0.02085,0.0442,0.92625
113.0,0.00885,0.0205,0.0436,0.92705
114.0,0.0091,0.02165,0.04315,0.9261
115.0,0.00945,0.0213,0.0424,0.92685
116.0,0.0108,0.0217,0.0421,0.9254
117.0,0.01045,0.02325,0.04145,0.92485
118.0,0.01,0.0227,0.04315,0.92415
119.0,0.0078,0.02235,0.0433,0.92655
120.0,0.01015,0.02215,0.04255,0.92515
121.0,0.0103,0.0224,0.04265,0.92465
122.0,0.0107,0.02305,0.04165,0.9246
