time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.25035,0.64965,0.0647,0.0353
2.0,0.069,0.64755,0.2407,0.04275
3.0,0.0195,0.51,0.39515,0.07535
4.0,0.006,0.3765,0.48965,0.12785
5.0,0.00145,0.27655,0.52725,0.19475
6.0,0.00085,0.1993,0.5342,0.26565
7.0,0.00045,0.1398,0.52305,0.3367
8.0,0.00085,0.1013,0.49065,0.4072
9.0,0.00165,0.0731,0.45525,0.47
10.0,0.00115,0.0536,0.416,0.52925
11.0,0.0017,0.03915,0.37455,0.5846
12.0,0.0027,0.02825,0.33675,0.6323
13.0,0.0027,0.0219,0.3017,0.6737
14.0,0.00345,0.01645,0.26955,0.71055
15.0,0.00335,0.0134,0.23945,0.7438
16.0,0.0033,0.01095,0.2084,0.77735
17.0,0.00305,0.00995,0.18325,0.80375
18.0,0.0047,0.0089,0.16195,0.82445
19.0,0.0046,0.00965,0.14315,0.8426
20.0,0.00335,0.01025,0.12735,0.85905
21.0,0.0041,0.00945,0.11205,0.8744
22.0,0.0043,0.00965,0.1,0.88605
23.0,0.004,0.00995,0.0889,0.89715
24.0,0.00445,0.0096,0.07915,0.9068
25.0,0.00445,0.0096,0.0725,0.91345
26.0,0.0056,0.009,0.06505,0.92035
27.0,0.0052,0.01025,0.0582,0.92635
28.0,0.00605,0.0101,0.0525,0.93135
29.0,0.0056,0.01135,0.0477,0.93535
30.0,0.00605,0.0115,0.0451,0.93735
31.0,0.00535,0.01195,0.0431,0.9396
32.0,0.0063,0.01185,0.0394,0.94245
33.0,0.00545,0.0128,0.03705,0.9447
34.0,0.0054,0.0124,0.03555,0.94665
35.0,0.00495,0.01265,0.03395,0.94845
36.0,0.0067,0.0121,0.03295,0.94825
37.0,0.00595,0.0129,0.03175,0.9494
38.0,0.0072,0.013,0.03095,0.94885
39.0,0.00655,0.01435,0.02875,0.95035
40.0,0.00675,0.01445,0.0284,0.9504
41.0,0.0063,0.0148,0.0286,0.9503
