time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.25225,0.64775,0.0653,0.0347
2.0,0.0676,0.6495,0.23995,0.04295
3.0,0.01845,0.5161,0.39065,0.0748
4.0,0.0055,0.3837,0.48425,0.12655
5.0,0.0015,0.2783,0.53015,0.19005
6.0,0.00095,0.20145,0.5354,0.2622
7.0,0.00095,0.14315,0.525,0.3309
8.0,0.0012,0.10265,0.49875,0.3974
9.0,0.0019,0.07295,0.46235,0.4628
10.0,0.0019,0.0537,0.4199,0.5245
11.0,0.0022,0.03875,0.38015,0.5789
12.0,0.00235,0.03,0.34045,0.6272
13.0,0.0033,0.0229,0.30625,0.66755
14.0,0.0031,0.01815,0.27305,0.7057
15.0,0.00285,0.01475,0.24035,0.74205
16.0,0.00285,0.01245,0.213,0.7717
17.0,0.0034,0.01065,0.18825,0.7977
18.0,0.005,0.00875,0.1667,0.81955
19.0,0.00395,0.0098,0.14445,0.8418
20.0,0.00435,0.00935,0.1277,0.8586
21.0,0.0046,0.00905,0.11435,0.872
22.0,0.005,0.00935,0.10135,0.8843
23.0,0.00385,0.00985,0.0899,0.8964
24.0,0.0051,0.009,0.0797,0.9062
25.0,0.0048,0.00965,0.0718,0.91375
26.0,0.0059,0.01,0.06545,0.91865
27.0,0.00505,0.0105,0.0584,0.92605
28.0,0.0061,0.01095,0.05305,0.9299
29.0,0.00575,0.01215,0.0474,0.9347
30.0,0.00575,0.0125,0.04455,0.9372
31.0,0.0049,0.0134,0.04085,0.94085
32.0,0.00495,0.0127,0.0376,0.94475
33.0,0.006,0.0128,0.0356,0.9456
34.0,0.0066,0.01205,0.03465,0.9467
35.0,0.00635,0.01355,0.0324,0.9477
36.0,0.0071,0.01415,0.0313,0.94745
37.0,0.0064,0.0143,0.0314,0.9479
38.0,0.0071,0.01345,0.0319,0.94755
39.0,0.00695,0.0148,0.0304,0.94785
40.0,0.00685,0.01525,0.03,0.9479
41.0,0.00645,0.01555,0.0286,0.9494
42.0,0.00775,0.01555,0.028,0.9487
43.0,0.0066,0.0161,0.02875,0.94855
44.0,0.00645,0.016,0.02875,0.9488
45.0,0.00735,0.0154,0.02885,0.9484
46.0,0.00855,0.0155,0.0299,0.94605
47.0,0.0066,0.01705,0.0298,0.94655
48.0,0.00705,0.0165,0.0307,0.94575
49.0,0.0068,0.0168,0.0308,0.9456
50.0,0.00705,0.0169,0.03065,0.9454
51.0,0.0063,0.01675,0.03,0.94695
52.0,0.009,0.01645,0.02975,0.9448
53.0,0.00865,0.01815,0.02895,0.94425
54.0,0.007,0.0189,0.0299,0.9442
55.0,0.0076,0.0181,0.0308,0.9435
56.0,0.0082,0.0189,0.03035,0.94255
57.0,0.00915,0.01855,0.03115,0.94115
58.0,0.00895,0.02005,0.0309,0.9401
59.0,0.00675,0.02055,0.0325,0.9402
60.0,0.00795,0.0198,0.03335,0.9389
61.0,0.0077,0.0199,0.03395,0.93845
62.0,0.0068,0.019,0.0354,0.9388
63.0,0.0063,0.01785,0.03575,0.9401
64.0,0.0092,0.01605,0.03655,0.9382
65.0,0.00775,0.0177,0.0357,0.93885
66.0,0.0094,0.018,0.03425,0.93835
67.0,0.00875,0.01965,0.03415,0.93745
68.0,0.0083,0.01935,0.03455,0.9378
69.0,0.00865,0.0184,0.03585,0.9371
70.0,0.0083,0.01885,0.03495,0.9379
71.0,0.00825,0.01995,0.0348,0.937
72.0,0.0083,0.019,0.03625,0.93645
73.0,0.00875,0.0189,0.03615,0.9362
74.0,0.0075,0.0194,0.03585,0.93725
75.0,0.0075,0.01895,0.03575,0.9378
76.0,0.00925,0.0189,0.03535,0.9365
77.0,0.00815,0.02005,0.0358,0.936
78.0,0.00925,0.0189,0.0372,0.93465
79.0,0.00875,0.02035,0.03515,0.93575
80.0,0.0095,0.0189,0.0357,0.9359
81.0,0.00935,0.02005,0.0351,0.9355
