time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.24955,0.65045,0.06405,0.03595
2.0,0.0681,0.64705,0.24085,0.044
3.0,0.0193,0.51415,0.38985,0.0767
4.0,0.0051,0.3807,0.48705,0.12715
5.0,0.00215,0.2794,0.52825,0.1902
6.0,0.00105,0.20245,0.53715,0.25935
7.0,0.00135,0.14675,0.52115,0.33075
8.0,0.0014,0.10625,0.49175,0.4006
9.0,0.00165,0.07645,0.4609,0.461
10.0,0.0022,0.05675,0.4207,0.52035
11.0,0.0019,0.04135,0.3815,0.57525
12.0,0.0023,0.03,0.34195,0.62575
13.0,0.00305,0.0217,0.3041,0.67115
14.0,0.0031,0.01735,0.27095,0.7086
15.0,0.00305,0.01495,0.23985,0.74215
16.0,0.00315,0.0127,0.21315,0.771
17.0,0.00345,0.01045,0.1883,0.7978
18.0,0.00415,0.01005,0.16435,0.82145
19.0,0.00305,0.00985,0.14495,0.84215
20.0,0.0048,0.0084,0.1276,0.8592
21.0,0.0054,0.00915,0.11255,0.8729
22.0,0.0054,0.00935,0.1009,0.88435
23.0,0.0041,0.0104,0.08955,0.89595
24.0,0.0045,0.00975,0.08035,0.9054
25.0,0.0054,0.0089,0.07355,0.91215
26.0,0.00625,0.00985,0.0661,0.9178
27.0,0.00615,0.011,0.05835,0.9245
28.0,0.0056,0.0121,0.05345,0.92885
29.0,0.0049,0.01175,0.0489,0.93445
30.0,0.007,0.01155,0.04505,0.9364
31.0,0.0057,0.013,0.0417,0.9396
32.0,0.00525,0.0122,0.04085,0.9417
33.0,0.0049,0.0125,0.0378,0.9448
34.0,0.0066,0.0118,0.03575,0.94585
35.0,0.00625,0.01285,0.03395,0.94695
36.0,0.00795,0.0127,0.0329,0.94645
37.0,0.0067,0.01445,0.0313,0.94755
38.0,0.00565,0.0148,0.0304,0.94915
39.0,0.00635,0.0142,0.0298,0.94965
40.0,0.0066,0.0144,0.029,0.95
41.0,0.0068,0.01425,0.02895,0.95
42.0,0.00845,0.0147,0.02865,0.9482
43.0,0.00675,0.01625,0.0286,0.9484
44.0,0.00675,0.01625,0.0284,0.9486
45.0,0.0062,0.016,0.0293,0.9485
46.0,0.00785,0.01535,0.0287,0.9481
47.0,0.00525,0.01725,0.0279,0.9496
48.0,0.00725,0.01545,0.02825,0.94905
49.0,0.0073,0.01615,0.02795,0.9486
50.0,0.0074,0.016,0.02755,0.94905
51.0,0.0071,0.0169,0.02775,0.94825
52.0,0.00755,0.01755,0.02905,0.94585
53.0,0.00645,0.01785,0.0294,0.9463
54.0,0.00775,0.01625,0.0308,0.9452
55.0,0.0075,0.0171,0.03015,0.94525
56.0,0.00755,0.0177,0.0302,0.94455
57.0,0.0086,0.0171,0.03185,0.94245
58.0,0.00625,0.01865,0.0316,0.9435
59.0,0.0068,0.01705,0.03275,0.9434
60.0,0.0088,0.01725,0.0331,0.94085
61.0,0.0086,0.0185,0.03305,0.93985
62.0,0.00895,0.0191,0.0338,0.93815
63.0,0.0079,0.02065,0.03325,0.9382
64.0,0.00865,0.02,0.03465,0.9367
65.0,0.00695,0.02005,0.0352,0.9378
66.0,0.00795,0.0193,0.0351,0.93765
67.0,0.0078,0.0176,0.0358,0.9388
68.0,0.00965,0.01735,0.0358,0.9372
69.0,0.00735,0.0196,0.036,0.93705
70.0,0.0083,0.0181,0.03695,0.93665
71.0,0.0066,0.0196,0.03635,0.93745
72.0,0.00955,0.0184,0.0356,0.93645
73.0,0.0091,0.019,0.03575,0.93615
74.0,0.00855,0.0205,0.0351,0.93585
75.0,0.00855,0.02105,0.03515,0.93525
76.0,0.0087,0.0212,0.0366,0.9335
77.0,0.00755,0.02095,0.0371,0.9344
78.0,0.0104,0.01975,0.0381,0.93175
79.0,0.00765,0.02115,0.0382,0.933
80.0,0.00875,0.0208,0.0373,0.93315
81.0,0.00835,0.0214,0.0372,0.93305
82.0,0.00885,0.02025,0.03845,0.93245
83.0,0.0084,0.02065,0.03715,0.9338
84.0,0.00955,0.0205,0.038,0.93195
85.0,0.0093,0.0209,0.03855,0.93125
86.0,0.0094,0.02085,0.0387,0.93105
87.0,0.00875,0.02175,0.0384,0.9311
88.0,0.0092,0.0215,0.0388,0.9305
89.0,0.0068,0.0233,0.03725,0.93265
90.0,0.00885,0.02075,0.03915,0.93125
91.0,0.0102,0.0207,0.03885,0.93025
92.0,0.01015,0.022,0.03875,0.9291
93.0,0.0097,0.0233,0.03825,0.92875
94.0,0.00945,0.02345,0.03935,0.92775
95.0,0.0081,0.02255,0.04015,0.9292
96.0,0.00965,0.02165,0.04095,0.92775
97.0,0.00865,0.0211,0.04115,0.9291
98.0,0.0081,0.0208,0.04075,0.93035
99.0,0.0094,0.0199,0.0404,0.9303
100.0,0.00885,0.0209,0.03935,0.9309
101.0,0.00925,0.0209,0.0402,0.92965
102.0,0.0104,0.0212,0.03945,0.92895
103.0,0.00945,0.02275,0.03825,0.92955
104.0,0.01055,0.0231,0.03925,0.9271
105.0,0.0105,0.02415,0.041,0.92435
106.0,0.01125,0.0236,0.04255,0.9226
107.0,0.0094,0.0247,0.0426,0.9233
108.0,0.01045,0.0245,0.04275,0.9223
109.0,0.0108,0.0238,0.04415,0.92125
110.0,0.00905,0.02435,0.04485,0.92175
111.0,0.0099,0.0235,0.0451,0.9215
112.0,0.01045,0.0238,0.0458,0.91995
113.0,0.00855,0.0244,0.04645,0.9206
114.0,0.01015,0.0225,0.04685,0.9205
115.0,0.00955,0.02375,0.0455,0.9212
116.0,0.0096,0.02315,0.0449,0.92235
117.0,0.00845,0.0231,0.04585,0.9226
118.0,0.0089,0.0226,0.0454,0.9231
119.0,0.0091,0.02195,0.04455,0.9244
120.0,0.01035,0.02135,0.0443,0.924
121.0,0.01085,0.0233,0.0433,0.92255
122.0,0.0104,0.024,0.04385,0.92175
123.0,0.01,0.02445,0.04415,0.9214
124.0,0.0107,0.0251,0.04335,0.92085
125.0,0.00935,0.0247,0.0443,0.92165
126.0,0.0109,0.02345,0.04535,0.9203
127.0,0.00865,0.02405,0.04595,0.92135
128.0,0.0096,0.023,0.04635,0.92105
129.0,0.01135,0.0226,0.04655,0.9195
130.0,0.0116,0.02385,0.0471,0.91745
131.0,0.00875,0.025,0.0478,0.91845
132.0,0.01075,0.02325,0.0475,0.9185
133.0,0.01105,0.0242,0.0459,0.91885
134.0,0.00995,0.02575,0.0458,0.9185
135.0,0.00975,0.02515,0.04645,0.91865
136.0,0.01025,0.0238,0.04835,0.9176
137.0,0.0101,0.02405,0.04755,0.9183
138.0,0.01015,0.0237,0.0471,0.91905
139.0,0.00815,0.02435,0.04795,0.91955
140.0,0.0094,0.02215,0.0487,0.91975
141.0,0.00935,0.0231,0.0463,0.92125
142.0,0.0097,0.0226,0.04605,0.92165
143.0,0.00875,0.0236,0.04455,0.9231
144.0,0.0101,0.02265,0.0448,0.92245
145.0,0.01065,0.02435,0.0432,0.9218
146.0,0.01005,0.0247,0.0441,0.92115
147.0,0.00995,0.02525,0.04455,0.92025
148.0,0.0105,0.024,0.04625,0.91925
149.0,0.0098,0.024,0.0469,0.9193
150.0,0.01,0.02475,0.04575,0.9195
151.0,0.00905,0.02465,0.04655,0.91975
152.0,0.01015,0.02425,0.0474,0.9182
153.0,0.00995,0.02485,0.0465,0.9187
154.0,0.0109,0.02405,0.04675,0.9183
155.0,0.0089,0.0249,0.0471,0.9191
156.0,0.0128,0.02295,0.04755,0.9167
157.0,0.0116,0.02375,0.0493,0.91535
158.0,0.01035,0.025,0.04915,0.9155
159.0,0.00825,0.02465,0.0502,0.9169
160.0,0.0095,0.02375,0.04965,0.9171
161.0,0.0089,0.0243,0.0489,0.9179
162.0,0.01055,0.02385,0.0482,0.9174
163.0,0.01045,0.0246,0.0478,0.91715
164.0,0.01005,0.02565,0.04665,0.91765
165.0,0.01065,0.0241,0.04775,0.9175
166.0,0.0107,0.02465,0.0472,0.91745
167.0,0.00855,0.0249,0.0475,0.91905
168.0,0.0091,0.0238,0.04755,0.91955
169.0,0.00965,0.0233,0.0464,0.92065
170.0,0.01105,0.0242,0.0449,0.91985
171.0,0.01075,0.02525,0.04475,0.91925
172.0,0.0116,0.02575,0.0431,0.91955
173.0,0.01075,0.0265,0.0441,0.91865
174.0,0.01035,0.02605,0.0461,0.9175
175.0,0.0099,0.0258,0.0475,0.9168
176.0,0.0127,0.0245,0.04905,0.91375
177.0,0.01125,0.02625,0.04805,0.91445
