time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.24285,0.65715,0.06615,0.03385
2.0,0.0675,0.64585,0.2436,0.04305
3.0,0.0191,0.516,0.3913,0.0736
4.0,0.00525,0.3807,0.49145,0.1226
5.0,0.002,0.27415,0.53645,0.1874
6.0,0.00135,0.20005,0.5388,0.2598
7.0,0.00155,0.144,0.52425,0.3302
8.0,0.00125,0.10285,0.4961,0.3998
9.0,0.0018,0.0727,0.45985,0.46565
10.0,0.00195,0.0524,0.42285,0.5228
11.0,0.00195,0.0381,0.38095,0.579
12.0,0.00205,0.02865,0.34155,0.62775
13.0,0.00265,0.02135,0.30415,0.67185
14.0,0.0034,0.01585,0.26995,0.7108
15.0,0.00355,0.0127,0.24075,0.743
16.0,0.00365,0.0116,0.21075,0.774
17.0,0.0028,0.0111,0.1846,0.8015
18.0,0.0044,0.00975,0.1633,0.82255
19.0,0.00305,0.0103,0.14615,0.8405
20.0,0.00385,0.0092,0.13,0.85695
21.0,0.0038,0.00855,0.1139,0.87375
22.0,0.0047,0.00825,0.101,0.88605
23.0,0.00455,0.00835,0.09015,0.89695
24.0,0.00445,0.00905,0.0796,0.9069
25.0,0.0047,0.0096,0.07155,0.91415
26.0,0.006,0.0092,0.06505,0.91975
27.0,0.00465,0.0102,0.0584,0.92675
28.0,0.0063,0.01015,0.05355,0.93
29.0,0.0052,0.01155,0.04825,0.935
30.0,0.006,0.0112,0.04505,0.93775
31.0,0.005,0.0115,0.04275,0.94075
32.0,0.0059,0.0112,0.0396,0.9433
33.0,0.00605,0.01175,0.0381,0.9441
34.0,0.0055,0.01205,0.0358,0.94665
35.0,0.00525,0.01175,0.03385,0.94915
36.0,0.00635,0.0126,0.03205,0.949
37.0,0.0066,0.0131,0.03095,0.94935
38.0,0.00635,0.0134,0.03105,0.9492
39.0,0.00655,0.0128,0.0309,0.94975
40.0,0.0068,0.0135,0.0301,0.9496
41.0,0.0055,0.01445,0.0291,0.95095
42.0,0.00695,0.0139,0.02775,0.9514
43.0,0.00565,0.0157,0.02695,0.9517
44.0,0.00595,0.01445,0.0281,0.9515
45.0,0.0063,0.0143,0.028,0.9514
46.0,0.0076,0.01445,0.02825,0.9497
47.0,0.0064,0.0149,0.0288,0.9499
48.0,0.0079,0.0146,0.0294,0.9481
49.0,0.0068,0.01605,0.0281,0.94905
50.0,0.0079,0.01515,0.0293,0.94765
51.0,0.00655,0.0169,0.0284,0.94815
52.0,0.0084,0.01685,0.02805,0.9467
53.0,0.0071,0.0175,0.028,0.9474
54.0,0.0076,0.0172,0.0289,0.9463
55.0,0.00805,0.0178,0.0291,0.94505
56.0,0.0084,0.01765,0.03015,0.9438
57.0,0.0072,0.01865,0.0306,0.94355
58.0,0.0078,0.0185,0.0313,0.9424
59.0,0.0071,0.0182,0.0322,0.9425
60.0,0.0084,0.0179,0.03165,0.94205
61.0,0.00825,0.0181,0.03145,0.9422
62.0,0.0083,0.01895,0.03085,0.9419
63.0,0.0075,0.0191,0.03205,0.94135
64.0,0.00815,0.01765,0.03295,0.94125
65.0,0.008,0.0182,0.0321,0.9417
66.0,0.01,0.0178,0.03295,0.93925
67.0,0.00855,0.0194,0.03335,0.9387
68.0,0.00855,0.01825,0.0339,0.9393
69.0,0.0079,0.0186,0.0341,0.9394
70.0,0.00845,0.019,0.0337,0.93885
71.0,0.00725,0.01915,0.03375,0.93985
72.0,0.0096,0.01845,0.0346,0.93735
73.0,0.00915,0.0191,0.03465,0.9371
74.0,0.00895,0.01975,0.0359,0.9354
75.0,0.0084,0.0194,0.03655,0.93565
76.0,0.00955,0.0185,0.03735,0.9346
77.0,0.00825,0.02005,0.0369,0.9348
78.0,0.01,0.01925,0.03745,0.9333
79.0,0.00855,0.0199,0.0368,0.93475
80.0,0.0086,0.01875,0.03815,0.9345
81.0,0.00925,0.0187,0.0392,0.93285
82.0,0.00965,0.02025,0.0373,0.9328
83.0,0.00745,0.02095,0.03815,0.93345
84.0,0.0089,0.0207,0.03815,0.93225
85.0,0.008,0.02065,0.0392,0.93215
86.0,0.00895,0.02035,0.0392,0.9315
87.0,0.008,0.0206,0.03925,0.93215
88.0,0.00825,0.02005,0.0397,0.932
89.0,0.0068,0.01985,0.0395,0.93385
90.0,0.0092,0.01815,0.0393,0.93335
91.0,0.0088,0.0194,0.03785,0.93395
92.0,0.01175,0.0206,0.03695,0.9307
93.0,0.00895,0.0224,0.03755,0.9311
94.0,0.00935,0.0224,0.03875,0.9295
95.0,0.00705,0.02235,0.04045,0.93015
96.0,0.00935,0.02005,0.04155,0.92905
97.0,0.0098,0.01955,0.0419,0.92875
98.0,0.00935,0.02155,0.0395,0.9296
99.0,0.0087,0.0219,0.0401,0.9293
100.0,0.01005,0.02105,0.04035,0.92855
101.0,0.0092,0.02325,0.0391,0.92845
102.0,0.00945,0.0231,0.0406,0.92685
103.0,0.0086,0.0226,0.04115,0.92765
