time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.2462,0.6538,0.06345,0.03655
2.0,0.06885,0.64795,0.2398,0.0434
3.0,0.01855,0.5105,0.39455,0.0764
4.0,0.00495,0.3789,0.4905,0.12565
5.0,0.0021,0.27175,0.53495,0.1912
6.0,0.00145,0.19655,0.53955,0.26245
7.0,0.00105,0.1422,0.5228,0.33395
8.0,0.0015,0.101,0.49585,0.40165
9.0,0.00175,0.07405,0.46065,0.46355
10.0,0.00255,0.05235,0.4232,0.5219
11.0,0.00215,0.0376,0.38315,0.5771
12.0,0.00215,0.02905,0.34455,0.62425
13.0,0.002,0.0224,0.30495,0.67065
14.0,0.00275,0.0163,0.273,0.70795
15.0,0.00335,0.01265,0.24205,0.74195
16.0,0.00365,0.0109,0.2143,0.77115
17.0,0.00375,0.00935,0.19035,0.79655
18.0,0.00435,0.00785,0.168,0.8198
19.0,0.0043,0.00815,0.1477,0.83985
20.0,0.0045,0.0089,0.1303,0.8563
21.0,0.004,0.00965,0.11385,0.8725
22.0,0.00535,0.00965,0.0997,0.8853
23.0,0.00435,0.01035,0.08845,0.89685
24.0,0.00565,0.01025,0.07965,0.90445
25.0,0.0046,0.01105,0.0709,0.91345
26.0,0.0053,0.01085,0.06465,0.9192
27.0,0.00525,0.01155,0.05725,0.92595
28.0,0.00615,0.01135,0.05215,0.93035
29.0,0.00605,0.01125,0.0476,0.9351
30.0,0.00645,0.01165,0.0443,0.9376
31.0,0.0053,0.0132,0.0406,0.9409
32.0,0.0065,0.0123,0.03865,0.94255
33.0,0.00635,0.0127,0.03755,0.9434
34.0,0.0064,0.0127,0.03715,0.94375
35.0,0.00525,0.01295,0.0348,0.947
36.0,0.0065,0.01235,0.03275,0.9484
37.0,0.00665,0.0128,0.03105,0.9495
38.0,0.00715,0.0134,0.02965,0.9498
39.0,0.00565,0.0141,0.03015,0.9501
40.0,0.00645,0.0141,0.0278,0.95165
41.0,0.00705,0.01385,0.0284,0.9507
42.0,0.0073,0.01425,0.0285,0.94995
43.0,0.00585,0.0151,0.02895,0.9501
44.0,0.0071,0.014,0.0289,0.95
45.0,0.00785,0.01445,0.02845,0.94925
46.0,0.0076,0.0161,0.0284,0.9479
47.0,0.00745,0.01615,0.0291,0.9473
48.0,0.0078,0.01625,0.02885,0.9471
49.0,0.0072,0.01665,0.0288,0.94735
50.0,0.00635,0.01745,0.02925,0.94695
51.0,0.0062,0.01695,0.03015,0.9467
52.0,0.00845,0.01535,0.0307,0.9455
53.0,0.0068,0.0163,0.03065,0.94625
54.0,0.0081,0.01565,0.03085,0.9454
55.0,0.00745,0.01695,0.0291,0.9465
56.0,0.0093,0.0168,0.0287,0.9452
57.0,0.0073,0.01865,0.0297,0.94435
58.0,0.0084,0.0179,0.0303,0.9434
59.0,0.0073,0.0192,0.03095,0.94255
60.0,0.0091,0.01815,0.03175,0.941
61.0,0.00745,0.01855,0.0321,0.9419
62.0,0.0076,0.01745,0.03265,0.9423
63.0,0.0069,0.01705,0.0333,0.94275
64.0,0.00835,0.0167,0.03305,0.9419
65.0,0.00915,0.01695,0.03205,0.94185
66.0,0.0088,0.01805,0.03305,0.9401
67.0,0.0071,0.01795,0.03375,0.9412
68.0,0.0092,0.01665,0.0348,0.93935
69.0,0.0082,0.0189,0.03335,0.93955
70.0,0.00785,0.01895,0.03415,0.93905
71.0,0.006,0.01885,0.03445,0.9407
72.0,0.00815,0.0177,0.03415,0.94
73.0,0.00895,0.01785,0.03415,0.93905
74.0,0.00975,0.0189,0.03375,0.9376
75.0,0.00865,0.02025,0.03345,0.93765
76.0,0.00955,0.01975,0.03465,0.93605
77.0,0.00825,0.02,0.03615,0.9356
78.0,0.00895,0.0197,0.0366,0.93475
79.0,0.0068,0.02025,0.03635,0.9366
80.0,0.0077,0.019,0.03735,0.93595
81.0,0.00965,0.0189,0.03755,0.9339
82.0,0.00975,0.0201,0.03665,0.9335
83.0,0.0083,0.0206,0.03755,0.93355
84.0,0.0104,0.02035,0.03805,0.9312
85.0,0.0086,0.02075,0.03895,0.9317
86.0,0.0096,0.02015,0.03925,0.931
87.0,0.00835,0.02095,0.0384,0.9323
88.0,0.00885,0.02165,0.03785,0.93165
89.0,0.0081,0.0219,0.0372,0.9328
90.0,0.0095,0.0208,0.03755,0.93215
91.0,0.0099,0.02135,0.0377,0.93105
92.0,0.011,0.0218,0.03715,0.93005
93.0,0.0103,0.02265,0.0378,0.92925
94.0,0.0095,0.0231,0.03865,0.92875
95.0,0.0077,0.02405,0.03885,0.9294
96.0,0.0096,0.0221,0.04115,0.92715
97.0,0.00955,0.02235,0.0417,0.9264
98.0,0.01025,0.0226,0.0416,0.92555
99.0,0.00915,0.0233,0.0418,0.92575
100.0,0.00965,0.0222,0.04235,0.9258
101.0,0.00895,0.02295,0.0428,0.9253
102.0,0.00985,0.0224,0.0436,0.92415
103.0,0.00915,0.02335,0.04295,0.92455
104.0,0.0095,0.02255,0.04365,0.9243
105.0,0.0092,0.0225,0.0437,0.9246
106.0,0.00875,0.022,0.04365,0.9256
107.0,0.00815,0.02215,0.0437,0.926
108.0,0.01005,0.0212,0.044,0.92475
109.0,0.009,0.0222,0.04385,0.92495
110.0,0.0105,0.0223,0.04265,0.92455
111.0,0.0096,0.0221,0.0436,0.9247
112.0,0.0101,0.0223,0.04325,0.92435
113.0,0.00905,0.02315,0.04365,0.92415
114.0,0.0112,0.02185,0.0454,0.92155
115.0,0.0096,0.022,0.04505,0.92335
116.0,0.00955,0.02325,0.04475,0.92245
117.0,0.0101,0.02265,0.04515,0.9221
118.0,0.00815,0.02385,0.0441,0.9239
119.0,0.0072,0.02245,0.0456,0.92475
120.0,0.0102,0.02175,0.04415,0.9239
121.0,0.011,0.0211,0.04395,0.92395
122.0,0.01085,0.0227,0.0428,0.92365
123.0,0.0089,0.02415,0.042,0.92495
124.0,0.01075,0.02225,0.0432,0.9238
125.0,0.00875,0.0231,0.0436,0.92455
126.0,0.0092,0.02065,0.0458,0.92435
127.0,0.00915,0.0212,0.0454,0.92425
128.0,0.0101,0.021,0.0443,0.9246
129.0,0.0107,0.0213,0.04425,0.92375
130.0,0.0113,0.02205,0.04305,0.9236
131.0,0.0096,0.0238,0.04145,0.92515
132.0,0.01025,0.0236,0.04205,0.9241
133.0,0.0108,0.02465,0.043,0.92155
134.0,0.00955,0.02485,0.04375,0.92185
135.0,0.0101,0.0248,0.04425,0.92085
136.0,0.0116,0.02415,0.04625,0.918
137.0,0.01045,0.0244,0.0468,0.91835
138.0,0.01175,0.02425,0.04645,0.91755
139.0,0.0097,0.0246,0.04735,0.91835
140.0,0.01075,0.0239,0.0476,0.91775
141.0,0.01015,0.0241,0.04745,0.9183
142.0,0.00905,0.0239,0.04775,0.9193
143.0,0.0079,0.0234,0.0467,0.922
144.0,0.00945,0.02175,0.04795,0.92085
145.0,0.00925,0.02195,0.04685,0.92195
146.0,0.0112,0.022,0.0465,0.9203
147.0,0.0118,0.02355,0.04635,0.9183
148.0,0.0115,0.02465,0.04665,0.9172
149.0,0.00985,0.02475,0.04695,0.91845
150.0,0.0113,0.02325,0.0489,0.91655
151.0,0.0094,0.0248,0.04855,0.91725
152.0,0.00895,0.0239,0.0497,0.91745
153.0,0.00945,0.02275,0.04995,0.91785
154.0,0.01085,0.0228,0.0492,0.91715
155.0,0.0091,0.0231,0.04955,0.91825
156.0,0.01095,0.023,0.04795,0.9181
157.0,0.0111,0.02265,0.0496,0.91665
158.0,0.0112,0.0229,0.0472,0.9187
159.0,0.0098,0.02405,0.0468,0.91935
160.0,0.0098,0.0235,0.04675,0.91995
161.0,0.009,0.0243,0.0454,0.9213
162.0,0.01165,0.02275,0.046,0.9196
163.0,0.0104,0.02515,0.04565,0.9188
164.0,0.01045,0.02535,0.046,0.9182
165.0,0.01025,0.025,0.0451,0.91965
166.0,0.01085,0.02435,0.04625,0.91855
167.0,0.01025,0.0252,0.0467,0.91785
168.0,0.0108,0.02585,0.0464,0.91695
169.0,0.01,0.026,0.0471,0.9169
170.0,0.00995,0.02555,0.04625,0.91825
171.0,0.00925,0.02455,0.0474,0.9188
172.0,0.012,0.023,0.0473,0.9177
