time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.24755,0.65245,0.06475,0.03525
2.0,0.0663,0.64365,0.24645,0.0436
3.0,0.0184,0.51185,0.39205,0.0777
4.0,0.0045,0.3798,0.48545,0.13025
5.0,0.0017,0.27815,0.52685,0.1933
6.0,0.0011,0.2023,0.5322,0.2644
7.0,0.0009,0.14825,0.515,0.33585
8.0,0.00165,0.10665,0.48865,0.40305
9.0,0.00115,0.07715,0.45535,0.46635
10.0,0.00185,0.0561,0.4164,0.52565
11.0,0.0018,0.04205,0.37645,0.5797
12.0,0.0022,0.03175,0.33615,0.6299
13.0,0.00255,0.0243,0.3018,0.67135
14.0,0.00295,0.0185,0.2695,0.70905
15.0,0.00315,0.0154,0.23755,0.7439
16.0,0.0035,0.01245,0.2121,0.77195
17.0,0.0032,0.01015,0.187,0.79965
18.0,0.00385,0.0089,0.16335,0.8239
19.0,0.0033,0.00875,0.1434,0.84455
20.0,0.00475,0.00815,0.1252,0.8619
21.0,0.0038,0.00935,0.1114,0.87545
22.0,0.0043,0.00925,0.0981,0.88835
23.0,0.0043,0.00945,0.08665,0.8996
24.0,0.0056,0.00965,0.07675,0.908
25.0,0.00545,0.01105,0.0688,0.9147
26.0,0.006,0.0116,0.0623,0.9201
27.0,0.0051,0.0124,0.05695,0.92555
28.0,0.0058,0.0111,0.0534,0.9297
29.0,0.0048,0.01125,0.04735,0.9366
30.0,0.0064,0.01055,0.0439,0.93915
31.0,0.00575,0.0117,0.04045,0.9421
32.0,0.0059,0.01245,0.0377,0.94395
33.0,0.0053,0.01205,0.03655,0.9461
34.0,0.0054,0.0118,0.03495,0.94785
35.0,0.0045,0.0109,0.03375,0.95085
36.0,0.0066,0.0107,0.0314,0.9513
37.0,0.00655,0.0116,0.0295,0.95235
38.0,0.0067,0.01245,0.0284,0.95245
39.0,0.00645,0.0138,0.027,0.95275
40.0,0.00685,0.01455,0.02635,0.95225
41.0,0.0066,0.0153,0.0259,0.9522
42.0,0.00715,0.0156,0.02545,0.9518
43.0,0.0067,0.01535,0.0264,0.95155
44.0,0.00685,0.01485,0.0269,0.9514
45.0,0.00675,0.01425,0.0276,0.9514
46.0,0.008,0.01495,0.02795,0.9491
47.0,0.00655,0.0156,0.02875,0.9491
48.0,0.00735,0.0159,0.0286,0.94815
49.0,0.0075,0.0164,0.02855,0.94755
50.0,0.00785,0.0166,0.0285,0.94705
51.0,0.00645,0.0168,0.02985,0.9469
