time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.8423,0.0577,0.0649,0.0351
2.0,0.79865,0.0853,0.0725,0.04355
3.0,0.74805,0.11245,0.08715,0.05235
4.0,0.69475,0.1348,0.10715,0.0633
5.0,0.63225,0.15905,0.13235,0.07635
6.0,0.5633,0.1827,0.15985,0.09415
7.0,0.49115,0.20375,0.18845,0.11665
8.0,0.41925,0.21595,0.22185,0.14295
9.0,0.35095,0.22385,0.2503,0.1749
10.0,0.2854,0.2265,0.28035,0.20775
11.0,0.2249,0.22315,0.30905,0.2429
12.0,0.17365,0.2094,0.33385,0.2831
13.0,0.13235,0.1898,0.35265,0.3252
14.0,0.10215,0.1666,0.3598,0.37145
15.0,0.0772,0.14505,0.35875,0.419
16.0,0.05905,0.1216,0.3538,0.46555
17.0,0.04635,0.1003,0.34105,0.5123
18.0,0.0374,0.08315,0.3234,0.55605
19.0,0.0322,0.0662,0.3026,0.599
20.0,0.0267,0.05265,0.28065,0.64
21.0,0.0241,0.0416,0.25985,0.67445
22.0,0.0218,0.03525,0.233,0.70995
23.0,0.02115,0.029,0.2129,0.73695
24.0,0.02045,0.02425,0.1938,0.7615
25.0,0.02035,0.01985,0.17355,0.78625
26.0,0.0204,0.01645,0.15665,0.8065
27.0,0.02075,0.01395,0.141,0.8243
28.0,0.02215,0.0113,0.12545,0.8411
29.0,0.02295,0.01035,0.111,0.8557
30.0,0.0236,0.0095,0.0992,0.8677
31.0,0.0248,0.009,0.08735,0.87885
32.0,0.0258,0.0088,0.07725,0.88815
33.0,0.0269,0.00775,0.07005,0.8953
34.0,0.0287,0.0076,0.06285,0.90085
35.0,0.03135,0.00645,0.05615,0.90605
36.0,0.0337,0.00545,0.05075,0.9101
37.0,0.03625,0.0047,0.0459,0.91315
38.0,0.0386,0.00435,0.0414,0.91565
39.0,0.04105,0.00435,0.03715,0.91745
40.0,0.0433,0.00355,0.03325,0.9199
41.0,0.04575,0.00315,0.0296,0.9215
42.0,0.0477,0.0033,0.0265,0.9225
43.0,0.05005,0.0031,0.0238,0.92305
44.0,0.05245,0.0028,0.0213,0.92345
45.0,0.05505,0.0029,0.01875,0.9233
46.0,0.05775,0.00285,0.017,0.9224
47.0,0.0613,0.00255,0.0154,0.92075
48.0,0.06305,0.0024,0.01375,0.9208
49.0,0.0662,0.0024,0.01255,0.91885
50.0,0.06855,0.00265,0.01135,0.91745
51.0,0.07155,0.00275,0.01025,0.91545
52.0,0.07495,0.00195,0.00985,0.91325
53.0,0.07705,0.0025,0.00945,0.911
54.0,0.0801,0.0025,0.009,0.9084
55.0,0.08285,0.0021,0.00805,0.907
56.0,0.0862,0.00185,0.0074,0.90455
57.0,0.0887,0.00135,0.0074,0.90255
58.0,0.0916,0.00165,0.00605,0.9007
59.0,0.09485,0.0013,0.00575,0.8981
60.0,0.0982,0.00115,0.00535,0.8953
61.0,0.10165,0.0014,0.00455,0.8924
62.0,0.10405,0.0014,0.004,0.89055
63.0,0.10685,0.0012,0.00345,0.8885
64.0,0.11,0.00125,0.00335,0.8854
65.0,0.113,0.00125,0.00335,0.8824
66.0,0.11575,0.00135,0.0028,0.8801
67.0,0.1181,0.001,0.0029,0.878
68.0,0.1206,0.00085,0.0029,0.87565
69.0,0.122,0.00115,0.0029,0.87395
70.0,0.1247,0.00105,0.00285,0.8714
71.0,0.12685,0.0009,0.0028,0.86945
72.0,0.12925,0.0007,0.00265,0.8674
73.0,0.1316,0.00085,0.0024,0.86515
74.0,0.13435,0.00085,0.0022,0.8626
75.0,0.13695,0.0011,0.0021,0.85985
76.0,0.13985,0.0009,0.00205,0.8572
77.0,0.14265,0.001,0.00175,0.8546
78.0,0.14545,0.0011,0.0016,0.85185
79.0,0.14855,0.00105,0.0017,0.8487
80.0,0.151,0.0011,0.00185,0.84605
81.0,0.1535,0.00095,0.00205,0.8435
82.0,0.15605,0.001,0.00195,0.841
83.0,0.15885,0.00105,0.00185,0.83825
84.0,0.1619,0.0007,0.002,0.8354
85.0,0.16425,0.0007,0.00205,0.833
86.0,0.16685,0.0007,0.002,0.83045
87.0,0.1695,0.00095,0.00175,0.8278
88.0,0.1714,0.00105,0.00165,0.8259
89.0,0.17375,0.0008,0.0018,0.82365
90.0,0.1759,0.0009,0.0018,0.8214
91.0,0.17845,0.00075,0.00185,0.81895
92.0,0.1808,0.0007,0.00155,0.81695
93.0,0.1825,0.0008,0.0016,0.8151
94.0,0.1847,0.0009,0.0015,0.8129
95.0,0.1874,0.00075,0.0015,0.81035
96.0,0.1895,0.0008,0.0016,0.8081
97.0,0.1919,0.00085,0.00165,0.8056
98.0,0.19375,0.0011,0.00125,0.8039
99.0,0.196,0.00075,0.0016,0.80165
100.0,0.1979,0.00065,0.0016,0.79985
101.0,0.19995,0.0007,0.00155,0.7978
102.0,0.2021,0.0008,0.0013,0.7958
103.0,0.20435,0.00065,0.00155,0.79345
104.0,0.2058,0.00085,0.00155,0.7918
105.0,0.20845,0.00085,0.00165,0.78905
106.0,0.2109,0.0009,0.00145,0.78675
107.0,0.2125,0.00095,0.00155,0.785
108.0,0.2147,0.00075,0.0017,0.78285
109.0,0.2166,0.00065,0.00175,0.781
110.0,0.2183,0.00085,0.0016,0.77925
111.0,0.22025,0.0011,0.00185,0.7768
112.0,0.222,0.00115,0.00165,0.7752
113.0,0.22335,0.00105,0.0017,0.7739
114.0,0.226,0.00115,0.0016,0.77125
115.0,0.22755,0.00145,0.00155,0.76945
116.0,0.22875,0.0013,0.00175,0.7682
117.0,0.2313,0.0011,0.0021,0.7655
118.0,0.23335,0.001,0.0021,0.76355
119.0,0.2349,0.00085,0.0019,0.76235
120.0,0.2374,0.00085,0.0019,0.75985
121.0,0.23935,0.0009,0.00185,0.7579
122.0,0.24195,0.001,0.0016,0.75545
123.0,0.24385,0.00105,0.0017,0.7534
124.0,0.24565,0.001,0.00185,0.7515
125.0,0.2472,0.0011,0.00205,0.74965
126.0,0.24895,0.001,0.00235,0.7477
127.0,0.25115,0.0014,0.0023,0.74515
128.0,0.2528,0.0013,0.00235,0.74355
129.0,0.25485,0.00125,0.0023,0.7416
130.0,0.25655,0.0013,0.00245,0.7397
131.0,0.2583,0.0012,0.0025,0.738
132.0,0.26005,0.00145,0.0025,0.736
133.0,0.2615,0.00195,0.00235,0.7342
134.0,0.26285,0.00195,0.00225,0.73295
135.0,0.26495,0.00215,0.0026,0.7303
136.0,0.26655,0.0023,0.0027,0.72845
137.0,0.26825,0.0022,0.003,0.72655
138.0,0.2703,0.0019,0.00325,0.72455
139.0,0.2714,0.00225,0.0035,0.72285
140.0,0.2727,0.00265,0.0035,0.72115
141.0,0.2737,0.00275,0.00385,0.7197
142.0,0.27525,0.00305,0.00405,0.71765
143.0,0.2766,0.00325,0.00405,0.7161
144.0,0.27815,0.00345,0.00425,0.71415
145.0,0.2791,0.0035,0.0048,0.7126
146.0,0.27995,0.00375,0.00505,0.71125
147.0,0.28085,0.0041,0.0054,0.70965
148.0,0.28255,0.00375,0.0055,0.7082
149.0,0.28315,0.0042,0.0059,0.70675
150.0,0.28405,0.00435,0.00605,0.70555
151.0,0.2848,0.00425,0.0069,0.70405
152.0,0.2854,0.00455,0.0075,0.70255
153.0,0.28635,0.0045,0.0083,0.70085
154.0,0.28775,0.0046,0.00835,0.6993
155.0,0.2876,0.00515,0.00835,0.6989
156.0,0.28825,0.0055,0.0085,0.69775
157.0,0.28865,0.0057,0.00935,0.6963
158.0,0.28805,0.00645,0.01,0.6955
159.0,0.2874,0.0067,0.0108,0.6951
160.0,0.28715,0.0071,0.011,0.69475
161.0,0.28705,0.00695,0.0123,0.6937
162.0,0.28595,0.0075,0.01345,0.6931
163.0,0.2845,0.0089,0.01365,0.69295
164.0,0.28295,0.00985,0.0141,0.6931
165.0,0.28115,0.01055,0.0147,0.6936
166.0,0.27975,0.01155,0.0156,0.6931
167.0,0.27875,0.01185,0.01715,0.69225
168.0,0.27835,0.0119,0.01775,0.692
169.0,0.2765,0.01265,0.01835,0.6925
170.0,0.2741,0.01365,0.01945,0.6928
171.0,0.27285,0.01425,0.02075,0.69215
172.0,0.27185,0.0138,0.02255,0.6918
173.0,0.2687,0.01505,0.0236,0.69265
174.0,0.266,0.0162,0.0246,0.6932
175.0,0.26375,0.01735,0.02605,0.69285
176.0,0.26095,0.0175,0.02725,0.6943
177.0,0.2572,0.018,0.0279,0.6969
178.0,0.2527,0.0196,0.0287,0.699
179.0,0.24905,0.0209,0.02975,0.7003
180.0,0.24535,0.01995,0.03265,0.70205
181.0,0.24175,0.01995,0.0345,0.7038
182.0,0.23825,0.02005,0.0348,0.7069
183.0,0.23425,0.0221,0.0352,0.70845
184.0,0.2311,0.02095,0.03715,0.7108
185.0,0.22735,0.02085,0.0388,0.713
186.0,0.2235,0.02095,0.03985,0.7157
187.0,0.21865,0.0226,0.04035,0.7184
188.0,0.2148,0.022,0.04205,0.72115
189.0,0.21065,0.0229,0.0416,0.72485
190.0,0.2062,0.02325,0.04165,0.7289
191.0,0.2028,0.02375,0.04215,0.7313
192.0,0.1982,0.0232,0.04435,0.73425
193.0,0.19365,0.0233,0.0465,0.73655
194.0,0.18975,0.0235,0.04545,0.7413
195.0,0.186,0.0236,0.04505,0.74535
196.0,0.1827,0.0235,0.046,0.7478
197.0,0.1801,0.02265,0.04595,0.7513
198.0,0.17665,0.02155,0.0475,0.7543
199.0,0.1741,0.0214,0.04755,0.75695
200.0,0.1698,0.02255,0.0472,0.76045
201.0,0.16665,0.0222,0.04745,0.7637
202.0,0.16385,0.02225,0.04735,0.76655
203.0,0.16215,0.02045,0.0481,0.7693
204.0,0.15985,0.02015,0.0474,0.7726
205.0,0.15675,0.02115,0.0461,0.776
206.0,0.15395,0.02105,0.0452,0.7798
207.0,0.1526,0.0192,0.0461,0.7821
208.0,0.1511,0.0174,0.04605,0.78545
209.0,0.15025,0.0172,0.04505,0.7875
210.0,0.1487,0.0165,0.04445,0.79035
211.0,0.14695,0.017,0.0425,0.79355
212.0,0.1456,0.018,0.0404,0.796
213.0,0.1447,0.0166,0.0402,0.7985
214.0,0.14485,0.01535,0.04,0.7998
215.0,0.1449,0.015,0.0386,0.8015
216.0,0.1436,0.0154,0.038,0.803
217.0,0.14345,0.0151,0.03665,0.8048
218.0,0.14355,0.0144,0.03585,0.8062
219.0,0.14255,0.01455,0.0347,0.8082
220.0,0.1425,0.01395,0.0338,0.80975
221.0,0.1433,0.01315,0.0333,0.81025
222.0,0.14305,0.01375,0.0329,0.8103
223.0,0.14325,0.01335,0.03295,0.81045
