time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.8425,0.0575,0.06605,0.03395
2.0,0.7988,0.0849,0.0733,0.043
3.0,0.7477,0.1106,0.0896,0.0521
4.0,0.69095,0.1373,0.10765,0.0641
5.0,0.63175,0.15655,0.13285,0.07885
6.0,0.56015,0.1829,0.16075,0.0962
7.0,0.48835,0.2014,0.1934,0.11685
8.0,0.41495,0.21725,0.22675,0.14105
9.0,0.3412,0.2313,0.2572,0.1703
10.0,0.2783,0.2302,0.28575,0.20575
11.0,0.2172,0.22845,0.3121,0.24225
12.0,0.16605,0.2149,0.33795,0.2811
13.0,0.128,0.192,0.3547,0.3253
14.0,0.09625,0.16945,0.362,0.3723
15.0,0.0723,0.14855,0.35835,0.4208
16.0,0.05685,0.1232,0.35335,0.4666
17.0,0.0451,0.10105,0.3392,0.51465
18.0,0.03715,0.0827,0.31915,0.561
19.0,0.03075,0.06805,0.30045,0.60075
20.0,0.02675,0.055,0.28005,0.6382
21.0,0.02425,0.04285,0.2576,0.6753
22.0,0.02165,0.03425,0.23635,0.70775
23.0,0.0196,0.02835,0.21655,0.7355
24.0,0.0197,0.02295,0.1929,0.76445
25.0,0.0196,0.0185,0.1738,0.7881
26.0,0.01895,0.01645,0.15335,0.81125
27.0,0.0202,0.01265,0.13655,0.8306
28.0,0.02085,0.0111,0.1211,0.84695
29.0,0.02145,0.00955,0.10795,0.86105
30.0,0.02175,0.0083,0.09705,0.8729
31.0,0.02295,0.0074,0.085,0.88465
32.0,0.02475,0.00715,0.07445,0.89365
33.0,0.0261,0.00685,0.06625,0.9008
34.0,0.02965,0.00535,0.0592,0.9058
35.0,0.0314,0.0051,0.0515,0.912
36.0,0.03225,0.00455,0.04635,0.91685
37.0,0.03415,0.0045,0.0404,0.92095
38.0,0.0364,0.0041,0.0367,0.9228
39.0,0.0388,0.00405,0.032,0.92515
40.0,0.0412,0.00365,0.0292,0.92595
41.0,0.0438,0.0028,0.02645,0.92695
42.0,0.04615,0.00275,0.02385,0.92725
43.0,0.04875,0.0026,0.02125,0.9274
44.0,0.0519,0.00255,0.01825,0.9273
45.0,0.05455,0.00245,0.01645,0.92655
46.0,0.05675,0.0024,0.01505,0.9258
47.0,0.05885,0.0027,0.0134,0.92505
48.0,0.0614,0.0025,0.0124,0.9237
49.0,0.06375,0.00275,0.01125,0.92225
50.0,0.0663,0.00205,0.0106,0.92105
51.0,0.06955,0.00195,0.01,0.9185
52.0,0.07205,0.0019,0.0089,0.91715
53.0,0.07475,0.00195,0.00805,0.91525
