time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.84345,0.05655,0.0655,0.0345
2.0,0.7994,0.0852,0.07325,0.04215
3.0,0.7497,0.10945,0.0883,0.05255
4.0,0.68995,0.1381,0.10815,0.0638
5.0,0.6275,0.16275,0.13245,0.0773
6.0,0.5584,0.18595,0.16145,0.0942
7.0,0.48655,0.2069,0.1926,0.11395
8.0,0.4114,0.2225,0.226,0.1401
9.0,0.34335,0.2296,0.25765,0.1694
10.0,0.28025,0.22655,0.2894,0.2038
11.0,0.2214,0.22385,0.3109,0.24385
12.0,0.1737,0.20905,0.33205,0.2852
13.0,0.1315,0.19245,0.3464,0.32965
14.0,0.1,0.1683,0.3583,0.3734
15.0,0.07475,0.147,0.3572,0.42105
16.0,0.05855,0.12255,0.3497,0.4692
17.0,0.04585,0.1039,0.33395,0.5163
18.0,0.03695,0.0852,0.3217,0.55615
19.0,0.0301,0.0691,0.3023,0.5985
20.0,0.02505,0.056,0.28175,0.6372
21.0,0.0218,0.04525,0.25945,0.6735
22.0,0.01985,0.03595,0.2372,0.707
23.0,0.0186,0.0286,0.21625,0.73655
24.0,0.01795,0.02315,0.196,0.7629
25.0,0.0177,0.01885,0.1776,0.78585
26.0,0.0191,0.01455,0.1601,0.80625
27.0,0.01975,0.0127,0.1436,0.82395
28.0,0.0205,0.01115,0.1279,0.84045
29.0,0.0221,0.01,0.1122,0.8557
30.0,0.02245,0.009,0.09965,0.8689
31.0,0.02365,0.00745,0.0893,0.8796
32.0,0.02585,0.00615,0.0802,0.8878
33.0,0.0279,0.0056,0.07125,0.89525
34.0,0.02995,0.0057,0.0632,0.90115
35.0,0.0328,0.0049,0.05525,0.90705
36.0,0.0356,0.0045,0.04885,0.91105
37.0,0.03825,0.00415,0.0438,0.9138
38.0,0.04085,0.0037,0.0389,0.91655
39.0,0.04295,0.0034,0.0341,0.91955
40.0,0.04595,0.0036,0.02955,0.9209
41.0,0.0481,0.00345,0.02635,0.9221
42.0,0.0501,0.00325,0.0238,0.92285
