time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.8421,0.0579,0.06535,0.03465
2.0,0.799,0.0852,0.07215,0.04365
3.0,0.7545,0.10605,0.08615,0.0533
4.0,0.7008,0.13025,0.1056,0.06335
5.0,0.64125,0.15425,0.127,0.0775
6.0,0.5741,0.177,0.15395,0.09495
7.0,0.50345,0.19745,0.1847,0.1144
8.0,0.42775,0.2146,0.22175,0.1359
9.0,0.35485,0.22775,0.25135,0.16605
10.0,0.2891,0.22925,0.28205,0.1996
11.0,0.22815,0.22615,0.3089,0.2368
12.0,0.1784,0.2143,0.33065,0.27665
13.0,0.13895,0.194,0.34785,0.3192
14.0,0.1058,0.1722,0.3561,0.3659
15.0,0.07955,0.15085,0.35575,0.41385
16.0,0.06115,0.12955,0.34905,0.46025
17.0,0.0473,0.1069,0.341,0.5048
18.0,0.03765,0.0872,0.3248,0.55035
19.0,0.0296,0.07185,0.3079,0.59065
20.0,0.02565,0.0568,0.2889,0.62865
21.0,0.02275,0.0456,0.26755,0.6641
22.0,0.0213,0.03595,0.24375,0.699
23.0,0.0194,0.0295,0.2217,0.7294
24.0,0.019,0.02435,0.2004,0.75625
25.0,0.01905,0.0195,0.18165,0.7798
26.0,0.01945,0.01675,0.16295,0.80085
27.0,0.01995,0.01395,0.14515,0.82095
28.0,0.02125,0.0113,0.128,0.83945
29.0,0.0222,0.00935,0.114,0.85445
30.0,0.02245,0.0085,0.1012,0.86785
31.0,0.0237,0.0077,0.08885,0.87975
32.0,0.0256,0.0069,0.0789,0.8886
33.0,0.0268,0.006,0.0693,0.8979
34.0,0.02825,0.00605,0.06125,0.90445
35.0,0.0306,0.00455,0.05465,0.9102
36.0,0.03295,0.0043,0.0486,0.91415
37.0,0.03525,0.00425,0.0432,0.9173
38.0,0.037,0.00405,0.03815,0.9208
39.0,0.0392,0.004,0.0336,0.9232
40.0,0.04195,0.0038,0.02975,0.9245
41.0,0.0442,0.0038,0.02645,0.92555
42.0,0.0465,0.0037,0.0232,0.9266
43.0,0.04875,0.00315,0.02175,0.92635
44.0,0.05175,0.0031,0.0192,0.92595
45.0,0.05415,0.00325,0.0164,0.9262
46.0,0.05685,0.00275,0.0148,0.9256
47.0,0.05935,0.0028,0.0134,0.92445
48.0,0.0622,0.00215,0.012,0.92365
49.0,0.0653,0.0018,0.01085,0.92205
50.0,0.06905,0.002,0.00945,0.9195
51.0,0.0722,0.0019,0.0084,0.9175
52.0,0.0752,0.0021,0.0077,0.915
53.0,0.07805,0.0015,0.0077,0.91275
54.0,0.0811,0.0015,0.00685,0.91055
55.0,0.0841,0.00135,0.00605,0.9085
56.0,0.0865,0.0013,0.00575,0.90645
57.0,0.0893,0.00135,0.00535,0.904
58.0,0.0918,0.00115,0.00515,0.9019
59.0,0.0942,0.0013,0.0043,0.9002
60.0,0.09695,0.0012,0.00405,0.8978
61.0,0.09995,0.0012,0.004,0.89485
62.0,0.10245,0.0013,0.0038,0.89245
63.0,0.10565,0.0011,0.00355,0.8897
64.0,0.1077,0.00095,0.0034,0.88795
65.0,0.1101,0.00135,0.00295,0.8856
66.0,0.1129,0.00125,0.00245,0.8834
67.0,0.11545,0.001,0.0025,0.88105
68.0,0.11895,0.00105,0.0023,0.8777
69.0,0.12195,0.00105,0.0023,0.8747
70.0,0.12465,0.0008,0.0024,0.87215
71.0,0.12705,0.001,0.0021,0.86985
72.0,0.12895,0.0012,0.0022,0.86765
73.0,0.1313,0.0011,0.00215,0.86545
74.0,0.13385,0.0008,0.0024,0.86295
75.0,0.13575,0.00105,0.0021,0.8611
76.0,0.1392,0.00105,0.00205,0.8577
77.0,0.1417,0.001,0.002,0.8553
78.0,0.1438,0.0009,0.00195,0.85335
79.0,0.1466,0.0007,0.00185,0.85085
80.0,0.14885,0.00055,0.00185,0.84875
81.0,0.15145,0.0005,0.00155,0.8465
82.0,0.15365,0.0006,0.00135,0.8444
83.0,0.1558,0.0007,0.0012,0.8423
84.0,0.15855,0.00075,0.00115,0.83955
85.0,0.16175,0.00075,0.00115,0.83635
86.0,0.16375,0.0008,0.0011,0.83435
87.0,0.16555,0.0007,0.0012,0.83255
88.0,0.1684,0.0007,0.0012,0.8297
89.0,0.17025,0.0006,0.00135,0.8278
90.0,0.17225,0.0007,0.00125,0.8258
91.0,0.17405,0.00085,0.00125,0.82385
92.0,0.17665,0.0007,0.00145,0.8212
93.0,0.17885,0.00075,0.0014,0.819
94.0,0.18045,0.00065,0.0014,0.8175
95.0,0.1824,0.00075,0.00145,0.8154
96.0,0.18515,0.00075,0.00135,0.81275
97.0,0.18815,0.0008,0.00125,0.8098
98.0,0.1904,0.0008,0.00125,0.80755
99.0,0.19265,0.0007,0.00145,0.8052
