time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.843,0.057,0.0657,0.0343
2.0,0.7996,0.08515,0.0726,0.04265
3.0,0.7512,0.11025,0.0861,0.05245
4.0,0.6974,0.13475,0.1044,0.06345
5.0,0.6369,0.15725,0.12875,0.0771
6.0,0.5729,0.1756,0.15625,0.09525
7.0,0.50405,0.1967,0.18325,0.116
8.0,0.43315,0.21,0.217,0.13985
9.0,0.3615,0.2226,0.2466,0.1693
10.0,0.2953,0.2278,0.2741,0.2028
11.0,0.2371,0.21935,0.3049,0.23865
12.0,0.18585,0.21115,0.32565,0.27735
13.0,0.14175,0.19805,0.34075,0.31945
14.0,0.1101,0.17245,0.35385,0.3636
15.0,0.08545,0.14835,0.3589,0.4073
16.0,0.06605,0.12785,0.3491,0.457
17.0,0.05125,0.1097,0.3386,0.50045
18.0,0.04095,0.0907,0.32415,0.5442
19.0,0.03285,0.0743,0.30565,0.5872
20.0,0.02845,0.06085,0.28405,0.62665
21.0,0.0252,0.0481,0.2636,0.6631
22.0,0.02235,0.0404,0.2434,0.69385
23.0,0.0201,0.03265,0.2221,0.72515
24.0,0.0189,0.0266,0.202,0.7525
25.0,0.0195,0.02155,0.1824,0.77655
26.0,0.0201,0.01655,0.1647,0.79865
27.0,0.0206,0.0141,0.14715,0.81815
28.0,0.02175,0.0115,0.1328,0.83395
29.0,0.0226,0.0103,0.1175,0.8496
30.0,0.02345,0.0089,0.1053,0.86235
31.0,0.0244,0.00805,0.09525,0.8723
32.0,0.0253,0.0077,0.0843,0.8827
33.0,0.0278,0.0067,0.07515,0.89035
34.0,0.0289,0.00645,0.06715,0.8975
35.0,0.031,0.00585,0.0604,0.90275
36.0,0.0331,0.0052,0.055,0.9067
37.0,0.03545,0.0047,0.04935,0.9105
38.0,0.03795,0.00455,0.04325,0.91425
39.0,0.0398,0.00465,0.0382,0.91735
40.0,0.04205,0.00385,0.0351,0.919
41.0,0.0445,0.0037,0.03155,0.92025
42.0,0.04705,0.00365,0.02935,0.91995
