time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.84415,0.05585,0.06445,0.03555
2.0,0.7986,0.08575,0.07145,0.0442
3.0,0.7508,0.1087,0.087,0.0535
4.0,0.6945,0.1346,0.10615,0.06475
5.0,0.6336,0.157,0.131,0.0784
6.0,0.56475,0.18385,0.15575,0.09565
7.0,0.4944,0.2017,0.18625,0.11765
8.0,0.4231,0.21525,0.2196,0.14205
9.0,0.3505,0.2277,0.24965,0.17215
10.0,0.28715,0.22495,0.28205,0.20585
11.0,0.22935,0.2183,0.31135,0.241
12.0,0.1778,0.2093,0.3299,0.283
13.0,0.13675,0.19185,0.34545,0.32595
14.0,0.10555,0.168,0.3556,0.37085
15.0,0.0799,0.1469,0.3576,0.4156
16.0,0.06105,0.1239,0.35565,0.4594
17.0,0.0483,0.10155,0.3446,0.50555
18.0,0.03925,0.08425,0.32525,0.55125
19.0,0.0319,0.0692,0.30455,0.59435
20.0,0.02705,0.05745,0.2809,0.6346
21.0,0.0233,0.0451,0.2595,0.6721
22.0,0.02175,0.0373,0.23675,0.7042
23.0,0.02045,0.02885,0.2167,0.734
24.0,0.01995,0.0242,0.196,0.75985
25.0,0.0194,0.01935,0.17845,0.7828
26.0,0.0189,0.01615,0.16085,0.8041
27.0,0.02055,0.01265,0.1438,0.823
28.0,0.02135,0.01165,0.1272,0.8398
29.0,0.0222,0.0099,0.11325,0.85465
30.0,0.02375,0.009,0.1003,0.86695
31.0,0.02465,0.0085,0.08895,0.8779
32.0,0.02725,0.0072,0.07855,0.887
33.0,0.0284,0.0061,0.0696,0.8959
34.0,0.02935,0.0059,0.06065,0.9041
35.0,0.0311,0.00555,0.0545,0.90885
36.0,0.03325,0.0049,0.0479,0.91395
37.0,0.03525,0.00455,0.042,0.9182
38.0,0.03865,0.00375,0.0383,0.9193
39.0,0.04105,0.0036,0.0322,0.92315
40.0,0.0441,0.00365,0.0279,0.92435
41.0,0.04705,0.00325,0.0248,0.9249
42.0,0.04925,0.0031,0.02275,0.9249
43.0,0.05155,0.003,0.02075,0.9247
44.0,0.05385,0.0027,0.0183,0.92515
45.0,0.05655,0.0026,0.01675,0.9241
46.0,0.0599,0.0027,0.0151,0.9223
47.0,0.06205,0.0027,0.01405,0.9212
48.0,0.06475,0.00245,0.01285,0.91995
49.0,0.0671,0.0021,0.0119,0.9189
50.0,0.06965,0.00195,0.01055,0.91785
51.0,0.0724,0.00175,0.00915,0.9167
52.0,0.0747,0.00165,0.0082,0.91545
53.0,0.07685,0.00165,0.0076,0.9139
54.0,0.0793,0.0019,0.00705,0.91175
55.0,0.08185,0.00185,0.0064,0.9099
56.0,0.08415,0.0019,0.00565,0.9083
57.0,0.0875,0.0016,0.0051,0.9058
58.0,0.0912,0.001,0.00525,0.90255
59.0,0.09405,0.00105,0.00465,0.90025
60.0,0.0974,0.00115,0.00415,0.8973
61.0,0.09985,0.0014,0.00355,0.8952
62.0,0.10175,0.00155,0.00345,0.89325
63.0,0.10405,0.0014,0.0033,0.89125
64.0,0.10665,0.00125,0.00305,0.88905
65.0,0.10975,0.00115,0.00285,0.88625
66.0,0.11255,0.00095,0.0027,0.8838
67.0,0.11505,0.0007,0.00285,0.8814
68.0,0.11845,0.00065,0.00275,0.87815
69.0,0.12115,0.0007,0.0025,0.87565
70.0,0.12325,0.0007,0.00235,0.8737
71.0,0.12525,0.0009,0.0022,0.87165
72.0,0.1279,0.00085,0.00235,0.8689
73.0,0.13065,0.00095,0.002,0.8664
74.0,0.1333,0.00075,0.002,0.86395
75.0,0.13615,0.0007,0.00205,0.8611
76.0,0.13825,0.00095,0.002,0.8588
77.0,0.1401,0.0009,0.00205,0.85695
78.0,0.1429,0.0008,0.002,0.8543
79.0,0.14475,0.00085,0.00185,0.85255
80.0,0.14735,0.0008,0.00195,0.8499
81.0,0.1498,0.0009,0.00195,0.84735
82.0,0.152,0.00095,0.00185,0.8452
83.0,0.1545,0.001,0.00175,0.84275
84.0,0.1566,0.0008,0.0019,0.8407
85.0,0.1591,0.0011,0.00195,0.83785
86.0,0.1616,0.001,0.002,0.8354
87.0,0.16395,0.0009,0.00175,0.8334
88.0,0.16595,0.00095,0.00195,0.83115
89.0,0.1681,0.0009,0.00195,0.82905
90.0,0.17015,0.00095,0.00165,0.82725
91.0,0.1725,0.0009,0.00165,0.82495
92.0,0.17435,0.00075,0.0018,0.8231
93.0,0.17695,0.0006,0.0019,0.82055
94.0,0.17845,0.0008,0.00195,0.8188
95.0,0.18035,0.0008,0.00215,0.8167
96.0,0.18215,0.00085,0.0021,0.8149
97.0,0.184,0.00105,0.0017,0.81325
