time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.84375,0.05625,0.06405,0.03595
2.0,0.80215,0.08265,0.07085,0.04435
3.0,0.75385,0.10665,0.08535,0.05415
4.0,0.69985,0.12985,0.10605,0.06425
5.0,0.63755,0.1555,0.1286,0.07835
6.0,0.57105,0.1799,0.15415,0.0949
7.0,0.5006,0.1982,0.1873,0.1139
8.0,0.4286,0.2134,0.22175,0.13625
9.0,0.35855,0.2208,0.256,0.16465
10.0,0.29145,0.2249,0.2842,0.19945
11.0,0.2323,0.222,0.3087,0.237
12.0,0.18325,0.2088,0.3314,0.27655
13.0,0.14205,0.18945,0.34865,0.31985
14.0,0.1096,0.16755,0.3574,0.36545
15.0,0.08395,0.1469,0.3579,0.41125
16.0,0.0652,0.12575,0.3518,0.45725
17.0,0.05075,0.108,0.3435,0.49775
18.0,0.03975,0.08865,0.32735,0.54425
19.0,0.03255,0.07055,0.3105,0.5864
20.0,0.0264,0.057,0.29175,0.62485
21.0,0.0235,0.04725,0.26635,0.6629
22.0,0.021,0.03745,0.2432,0.69835
23.0,0.0194,0.03095,0.2218,0.72785
24.0,0.0193,0.024,0.2011,0.7556
25.0,0.01885,0.01965,0.1797,0.7818
26.0,0.01835,0.0164,0.16135,0.8039
27.0,0.01865,0.01475,0.14025,0.82635
28.0,0.02025,0.01155,0.126,0.8422
29.0,0.02195,0.00985,0.11305,0.85515
30.0,0.02235,0.00875,0.0997,0.8692
31.0,0.0235,0.00835,0.0886,0.87955
32.0,0.0255,0.00675,0.0788,0.88895
33.0,0.0273,0.00675,0.0695,0.89645
34.0,0.02915,0.00585,0.062,0.903
35.0,0.03035,0.00545,0.055,0.9092
36.0,0.0333,0.0043,0.04855,0.91385
37.0,0.03545,0.0041,0.04305,0.9174
38.0,0.03745,0.004,0.03825,0.9203
39.0,0.03905,0.0036,0.03325,0.9241
40.0,0.0412,0.0033,0.03005,0.92545
41.0,0.04355,0.00335,0.0272,0.9259
42.0,0.046,0.00315,0.0245,0.92635
43.0,0.04875,0.003,0.02265,0.9256
44.0,0.05135,0.0025,0.0203,0.92585
45.0,0.0537,0.00245,0.01785,0.926
46.0,0.05635,0.00245,0.0165,0.9247
47.0,0.05975,0.0021,0.01505,0.9231
48.0,0.0624,0.0019,0.01395,0.92175
49.0,0.06465,0.00165,0.01275,0.92095
50.0,0.06775,0.0022,0.01155,0.9185
51.0,0.07035,0.00255,0.0103,0.9168
52.0,0.0733,0.00235,0.00935,0.915
53.0,0.07605,0.00245,0.00885,0.91265
54.0,0.07865,0.0021,0.00805,0.9112
55.0,0.08085,0.0019,0.00735,0.9099
56.0,0.08385,0.0017,0.0066,0.90785
57.0,0.08645,0.0017,0.006,0.90585
58.0,0.08895,0.0015,0.00515,0.9044
59.0,0.09205,0.0015,0.00475,0.9017
60.0,0.09495,0.0013,0.00455,0.8992
61.0,0.098,0.0013,0.00395,0.89675
62.0,0.1014,0.0011,0.00395,0.89355
63.0,0.10435,0.0009,0.0036,0.89115
64.0,0.1071,0.00095,0.0031,0.88885
65.0,0.1102,0.0007,0.00295,0.88615
66.0,0.1129,0.00075,0.00265,0.8837
67.0,0.11575,0.00065,0.00245,0.88115
68.0,0.11825,0.00055,0.00245,0.87875
69.0,0.12115,0.0003,0.0025,0.87605
70.0,0.1235,0.00045,0.002,0.87405
71.0,0.1269,0.00045,0.002,0.87065
72.0,0.12905,0.00045,0.0017,0.8688
73.0,0.13185,0.00045,0.0017,0.866
74.0,0.1344,0.0004,0.0017,0.8635
75.0,0.1372,0.0004,0.00145,0.86095
76.0,0.13905,0.00035,0.00145,0.85915
77.0,0.14125,0.0003,0.00145,0.857
78.0,0.1447,0.00045,0.00115,0.8537
79.0,0.1469,0.00045,0.0012,0.85145
80.0,0.1495,0.0005,0.00125,0.84875
81.0,0.1522,0.0005,0.00115,0.84615
82.0,0.15445,0.0005,0.00125,0.8438
83.0,0.157,0.00055,0.00115,0.8413
84.0,0.15935,0.0005,0.0013,0.83885
85.0,0.1616,0.00045,0.00115,0.8368
86.0,0.16395,0.0005,0.00105,0.8345
87.0,0.16625,0.00045,0.0011,0.8322
88.0,0.1686,0.00045,0.00105,0.8299
89.0,0.1716,0.00035,0.00095,0.8271
90.0,0.17385,0.00035,0.00105,0.82475
91.0,0.1763,0.0004,0.00105,0.82225
92.0,0.1783,0.00035,0.0009,0.82045
93.0,0.18045,0.0004,0.00095,0.8182
94.0,0.18265,0.0002,0.00105,0.8161
95.0,0.1851,0.0004,0.00095,0.81355
96.0,0.1873,0.0004,0.00085,0.81145
97.0,0.1897,0.0005,0.0008,0.809
98.0,0.1921,0.00055,0.0009,0.80645
99.0,0.1944,0.0006,0.001,0.804
100.0,0.197,0.0005,0.00105,0.80145
101.0,0.1991,0.00055,0.0011,0.79925
102.0,0.20085,0.0008,0.00125,0.7971
103.0,0.2032,0.0008,0.0015,0.7945
104.0,0.2055,0.00065,0.0014,0.79245
105.0,0.2073,0.0009,0.0014,0.7904
106.0,0.20955,0.0007,0.00145,0.7883
107.0,0.21115,0.0005,0.0016,0.78675
108.0,0.21315,0.0008,0.0014,0.78465
109.0,0.21525,0.0007,0.0016,0.78245
110.0,0.21705,0.00085,0.00175,0.78035
111.0,0.21895,0.0008,0.0015,0.77875
112.0,0.2212,0.00095,0.0015,0.77635
113.0,0.22285,0.00085,0.0018,0.7745
114.0,0.22485,0.0012,0.00175,0.7722
115.0,0.22745,0.00075,0.002,0.7698
116.0,0.23005,0.00085,0.0019,0.7672
117.0,0.23225,0.001,0.00175,0.765
118.0,0.2342,0.001,0.00145,0.76335
119.0,0.2363,0.001,0.0017,0.761
120.0,0.23815,0.00125,0.00195,0.75865
121.0,0.2393,0.0015,0.00195,0.75725
122.0,0.24105,0.00145,0.00205,0.75545
123.0,0.24265,0.00155,0.00205,0.75375
124.0,0.24425,0.0017,0.0021,0.75195
125.0,0.24595,0.0015,0.002,0.75055
126.0,0.24735,0.00155,0.00215,0.74895
127.0,0.24865,0.0016,0.00195,0.7478
128.0,0.2497,0.0014,0.00235,0.74655
129.0,0.25135,0.0013,0.00255,0.7448
130.0,0.25355,0.00135,0.00245,0.74265
131.0,0.2548,0.0016,0.0025,0.7411
132.0,0.25615,0.00195,0.0027,0.7392
133.0,0.2575,0.0019,0.0028,0.7378
134.0,0.2591,0.00165,0.0031,0.73615
135.0,0.2604,0.0019,0.0035,0.7342
136.0,0.26215,0.0017,0.00355,0.7326
137.0,0.2634,0.0019,0.0036,0.7311
138.0,0.2649,0.002,0.0034,0.7297
139.0,0.2661,0.0025,0.00325,0.72815
140.0,0.2673,0.00265,0.00325,0.7268
141.0,0.2696,0.0025,0.0032,0.7247
142.0,0.27105,0.00265,0.0032,0.7231
143.0,0.2725,0.003,0.00355,0.72095
144.0,0.27435,0.00315,0.0031,0.7194
145.0,0.276,0.00305,0.0035,0.71745
146.0,0.2773,0.00285,0.0041,0.71575
147.0,0.2781,0.0031,0.0049,0.7139
148.0,0.279,0.003,0.00545,0.71255
149.0,0.28025,0.00315,0.0055,0.7111
150.0,0.2806,0.00405,0.0057,0.70965
151.0,0.2815,0.00385,0.0064,0.70825
152.0,0.28195,0.0038,0.00715,0.7071
153.0,0.2819,0.0042,0.00755,0.70635
154.0,0.2818,0.00485,0.00765,0.7057
155.0,0.28215,0.0047,0.00865,0.7045
156.0,0.2823,0.0054,0.00915,0.70315
157.0,0.28225,0.00595,0.00995,0.70185
158.0,0.28265,0.0063,0.0101,0.70095
159.0,0.28295,0.0067,0.01075,0.6996
160.0,0.2833,0.00685,0.0111,0.69875
161.0,0.2831,0.008,0.01135,0.69755
162.0,0.283,0.0081,0.01235,0.69655
163.0,0.28195,0.00895,0.013,0.6961
164.0,0.2809,0.00885,0.01435,0.6959
165.0,0.27915,0.00995,0.01465,0.69625
166.0,0.2785,0.00935,0.0159,0.69625
167.0,0.2771,0.01005,0.01615,0.6967
168.0,0.2756,0.01125,0.0166,0.69655
169.0,0.27375,0.0111,0.01695,0.6982
170.0,0.27215,0.01215,0.01735,0.69835
171.0,0.2697,0.01325,0.018,0.69905
172.0,0.26815,0.014,0.01885,0.699
173.0,0.26655,0.01465,0.0195,0.6993
174.0,0.2638,0.01535,0.02125,0.6996
175.0,0.262,0.0152,0.0226,0.7002
176.0,0.26,0.01585,0.02355,0.7006
177.0,0.2576,0.01595,0.0259,0.70055
178.0,0.2553,0.01685,0.02685,0.701
179.0,0.2511,0.0182,0.02795,0.70275
180.0,0.24775,0.0183,0.0295,0.70445
181.0,0.24415,0.01985,0.03015,0.70585
182.0,0.2405,0.0203,0.0305,0.7087
183.0,0.2373,0.0197,0.03335,0.70965
184.0,0.2338,0.0204,0.0338,0.712
185.0,0.23085,0.0202,0.0346,0.71435
186.0,0.22845,0.0207,0.03395,0.7169
187.0,0.22445,0.02125,0.03585,0.71845
188.0,0.2197,0.0215,0.0375,0.7213
189.0,0.2152,0.0224,0.03875,0.72365
190.0,0.21165,0.022,0.0399,0.72645
191.0,0.2081,0.02105,0.0421,0.72875
192.0,0.2043,0.02115,0.0421,0.73245
193.0,0.1997,0.02225,0.042,0.73605
194.0,0.1954,0.0226,0.0424,0.7396
195.0,0.1918,0.0231,0.04195,0.74315
196.0,0.18925,0.0224,0.0424,0.74595
197.0,0.186,0.0227,0.04285,0.74845
198.0,0.18375,0.0214,0.0435,0.75135
199.0,0.18095,0.0213,0.04305,0.7547
200.0,0.17905,0.0201,0.0425,0.75835
201.0,0.17555,0.0206,0.0424,0.76145
202.0,0.17355,0.01935,0.0422,0.7649
203.0,0.17045,0.0199,0.0422,0.76745
204.0,0.16775,0.01955,0.0427,0.77
205.0,0.16615,0.0189,0.0432,0.77175
206.0,0.1642,0.019,0.04175,0.77505
207.0,0.16275,0.01795,0.0418,0.7775
208.0,0.16,0.0182,0.0419,0.7799
209.0,0.1581,0.0186,0.04115,0.78215
210.0,0.1561,0.0186,0.03985,0.78545
211.0,0.1546,0.01865,0.03925,0.7875
212.0,0.15345,0.0188,0.03885,0.7889
213.0,0.1527,0.0175,0.0384,0.7914
214.0,0.15095,0.0169,0.03815,0.794
215.0,0.1485,0.01765,0.0374,0.79645
216.0,0.14865,0.01685,0.03645,0.79805
217.0,0.1473,0.0166,0.03555,0.80055
218.0,0.14795,0.0151,0.03625,0.8007
219.0,0.1468,0.01455,0.03595,0.8027
220.0,0.147,0.0143,0.03545,0.80325
221.0,0.1468,0.0144,0.0356,0.8032
222.0,0.1464,0.0139,0.03455,0.80515
223.0,0.14685,0.0137,0.03365,0.8058
224.0,0.1477,0.013,0.03355,0.80575
225.0,0.1479,0.01235,0.03325,0.8065
226.0,0.1493,0.01185,0.0328,0.80605
227.0,0.1498,0.01165,0.03155,0.807
228.0,0.1505,0.01165,0.03045,0.8074
229.0,0.1505,0.01285,0.02895,0.8077
230.0,0.1516,0.01275,0.0289,0.80675
231.0,0.1526,0.01215,0.0286,0.80665
232.0,0.1541,0.01125,0.029,0.80565
233.0,0.1555,0.01115,0.02875,0.8046
234.0,0.1563,0.01115,0.0282,0.80435
235.0,0.15705,0.0112,0.02785,0.8039
236.0,0.1583,0.0113,0.0269,0.8035
237.0,0.16005,0.01085,0.02555,0.80355
238.0,0.16105,0.0107,0.0247,0.80355
239.0,0.16215,0.01015,0.024,0.8037
240.0,0.16305,0.0103,0.02335,0.8033
241.0,0.1652,0.01005,0.02415,0.8006
242.0,0.1671,0.01005,0.0233,0.79955
243.0,0.16895,0.01035,0.0229,0.7978
244.0,0.16995,0.01025,0.02305,0.79675
245.0,0.17115,0.0099,0.024,0.79495
246.0,0.17255,0.00955,0.02355,0.79435
247.0,0.1724,0.01005,0.02255,0.795
248.0,0.17295,0.0103,0.02155,0.7952
249.0,0.1738,0.01,0.02195,0.79425
250.0,0.17535,0.01045,0.02155,0.79265
251.0,0.17645,0.01075,0.02195,0.79085
252.0,0.17735,0.01035,0.02225,0.79005
253.0,0.1797,0.0101,0.0228,0.7874
254.0,0.1816,0.01,0.02245,0.78595
255.0,0.1834,0.00935,0.0226,0.78465
256.0,0.18375,0.0099,0.02085,0.7855
257.0,0.18505,0.00945,0.0217,0.7838
258.0,0.1871,0.0103,0.02065,0.78195
259.0,0.189,0.00945,0.02135,0.7802
260.0,0.1901,0.01005,0.0216,0.77825
261.0,0.19175,0.01035,0.02105,0.77685
262.0,0.19335,0.0104,0.0206,0.77565
263.0,0.1946,0.01085,0.0206,0.77395
264.0,0.19545,0.01025,0.0205,0.7738
265.0,0.19655,0.0099,0.0204,0.77315
266.0,0.198,0.0103,0.0203,0.7714
267.0,0.1994,0.01045,0.0198,0.77035
268.0,0.20115,0.0107,0.0191,0.76905
269.0,0.20255,0.01075,0.0188,0.7679
270.0,0.20515,0.01005,0.0187,0.7661
271.0,0.20685,0.0101,0.01945,0.7636
272.0,0.2086,0.01055,0.0196,0.76125
273.0,0.21055,0.0106,0.0196,0.75925
274.0,0.21155,0.01005,0.0203,0.7581
275.0,0.21195,0.01055,0.02065,0.75685
276.0,0.21295,0.0101,0.02125,0.7557
277.0,0.2128,0.01115,0.0214,0.75465
278.0,0.2144,0.01065,0.02205,0.7529
279.0,0.21655,0.01035,0.0208,0.7523
