time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.8452,0.0548,0.06475,0.03525
2.0,0.7994,0.0859,0.07065,0.04405
3.0,0.74995,0.1119,0.08435,0.0538
4.0,0.69495,0.1365,0.10345,0.0651
5.0,0.63565,0.15645,0.12865,0.07925
6.0,0.5662,0.181,0.1568,0.096
7.0,0.49485,0.20385,0.1857,0.1156
8.0,0.42045,0.2215,0.2181,0.13995
9.0,0.3525,0.227,0.25265,0.16785
10.0,0.28575,0.2298,0.28215,0.2023
11.0,0.2259,0.2238,0.31,0.2403
12.0,0.17775,0.20955,0.333,0.2797
13.0,0.135,0.194,0.34755,0.32345
14.0,0.105,0.1702,0.35575,0.36905
15.0,0.0798,0.1501,0.3556,0.4145
16.0,0.06175,0.12755,0.3496,0.4611
17.0,0.0492,0.1043,0.3398,0.5067
18.0,0.0382,0.08665,0.32395,0.5512
19.0,0.03195,0.06915,0.30675,0.59215
20.0,0.02785,0.05515,0.28545,0.63155
21.0,0.02435,0.04575,0.25785,0.67205
22.0,0.0223,0.0369,0.23595,0.70485
23.0,0.01995,0.0303,0.21535,0.7344
24.0,0.01925,0.02385,0.196,0.7609
25.0,0.0187,0.0202,0.17855,0.78255
26.0,0.01965,0.01595,0.16115,0.80325
27.0,0.0198,0.0136,0.14325,0.82335
28.0,0.02115,0.01125,0.12595,0.84165
29.0,0.0223,0.0099,0.1133,0.8545
30.0,0.0234,0.00845,0.1005,0.86765
31.0,0.02455,0.0068,0.08925,0.8794
32.0,0.0259,0.0061,0.07965,0.88835
33.0,0.0279,0.00505,0.0717,0.89535
34.0,0.02925,0.0052,0.0635,0.90205
35.0,0.03165,0.00485,0.05595,0.90755
36.0,0.0342,0.0043,0.0484,0.9131
37.0,0.03675,0.00405,0.04245,0.91675
38.0,0.0391,0.00405,0.0378,0.91905
39.0,0.04095,0.00405,0.03365,0.92135
40.0,0.04395,0.0033,0.03095,0.9218
41.0,0.04575,0.0033,0.02735,0.9236
42.0,0.04775,0.00325,0.02415,0.92485
43.0,0.0505,0.00305,0.02225,0.9242
44.0,0.0534,0.0032,0.02035,0.92305
45.0,0.05595,0.003,0.0183,0.92275
46.0,0.05835,0.00295,0.0157,0.923
47.0,0.06115,0.0026,0.01385,0.9224
48.0,0.064,0.0022,0.0133,0.9205
49.0,0.0669,0.00195,0.01125,0.9199
50.0,0.06985,0.00205,0.00995,0.91815
51.0,0.0729,0.0019,0.00915,0.91605
52.0,0.07625,0.0015,0.0089,0.91335
53.0,0.0795,0.00155,0.0086,0.91035
54.0,0.08175,0.0016,0.00775,0.9089
55.0,0.08485,0.00155,0.0075,0.9061
56.0,0.0872,0.00135,0.0068,0.90465
