time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.8424,0.0576,0.06765,0.03235
2.0,0.79545,0.087,0.0759,0.04165
3.0,0.74785,0.1101,0.08925,0.0528
4.0,0.6922,0.13405,0.10905,0.0647
5.0,0.6283,0.16005,0.1325,0.07915
6.0,0.5591,0.18555,0.1599,0.09545
7.0,0.4874,0.2045,0.19245,0.11565
8.0,0.4166,0.21545,0.2255,0.14245
9.0,0.34555,0.2257,0.25635,0.1724
10.0,0.28125,0.2266,0.2858,0.20635
11.0,0.2231,0.2211,0.3124,0.2434
12.0,0.17485,0.2072,0.3344,0.28355
13.0,0.1331,0.1914,0.3459,0.3296
14.0,0.0994,0.17245,0.35325,0.3749
15.0,0.0771,0.14775,0.3555,0.41965
16.0,0.05915,0.1244,0.35015,0.4663
17.0,0.0468,0.1037,0.3347,0.5148
18.0,0.0387,0.08435,0.31985,0.5571
19.0,0.03195,0.0691,0.2999,0.59905
20.0,0.0268,0.054,0.28105,0.63815
21.0,0.024,0.04335,0.2595,0.67315
22.0,0.0221,0.03415,0.23865,0.7051
23.0,0.0206,0.0283,0.2158,0.7353
24.0,0.0198,0.024,0.194,0.7622
25.0,0.0199,0.02095,0.17535,0.7838
26.0,0.0206,0.0169,0.15945,0.80305
27.0,0.0203,0.01415,0.1435,0.82205
28.0,0.0213,0.012,0.12825,0.83845
29.0,0.0227,0.0102,0.11585,0.85125
30.0,0.02355,0.00885,0.1035,0.8641
31.0,0.0248,0.00765,0.09115,0.8764
32.0,0.0265,0.00655,0.0813,0.88565
33.0,0.0283,0.00605,0.072,0.89365
34.0,0.0301,0.00565,0.0641,0.90015
35.0,0.03285,0.00475,0.05845,0.90395
36.0,0.0347,0.0052,0.05365,0.90645
37.0,0.03635,0.00525,0.04765,0.91075
38.0,0.03865,0.0045,0.042,0.91485
39.0,0.0413,0.0042,0.0373,0.9172
40.0,0.04395,0.00365,0.0333,0.9191
41.0,0.04615,0.00365,0.02915,0.92105
42.0,0.049,0.00315,0.0264,0.92145
