time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.84495,0.05505,0.06435,0.03565
2.0,0.79965,0.08615,0.07065,0.04355
3.0,0.7533,0.1084,0.08495,0.05335
4.0,0.7016,0.1285,0.1054,0.0645
5.0,0.6393,0.15535,0.12705,0.0783
6.0,0.5735,0.17885,0.1522,0.09545
7.0,0.5056,0.19935,0.18015,0.1149
8.0,0.4346,0.2145,0.2139,0.137
9.0,0.3651,0.2236,0.24785,0.16345
10.0,0.2967,0.22935,0.2789,0.19505
11.0,0.23555,0.22535,0.30735,0.23175
12.0,0.1839,0.21525,0.32965,0.2712
13.0,0.14265,0.19845,0.34425,0.31465
14.0,0.1087,0.17885,0.35335,0.3591
15.0,0.08315,0.1564,0.35535,0.4051
16.0,0.0642,0.1328,0.3534,0.4496
17.0,0.0506,0.10935,0.34575,0.4943
18.0,0.0416,0.09,0.32895,0.53945
19.0,0.0337,0.07415,0.31175,0.5804
20.0,0.02785,0.0606,0.289,0.62255
21.0,0.02465,0.04735,0.2664,0.6616
22.0,0.02245,0.03755,0.2461,0.6939
23.0,0.02105,0.03045,0.22495,0.72355
24.0,0.02065,0.0243,0.20265,0.7524
25.0,0.0209,0.01935,0.1832,0.77655
26.0,0.0221,0.01535,0.16465,0.7979
27.0,0.02285,0.0131,0.14695,0.8171
28.0,0.02345,0.01155,0.13045,0.83455
29.0,0.0242,0.01045,0.1157,0.84965
30.0,0.02505,0.0092,0.10405,0.8617
31.0,0.02615,0.0084,0.09395,0.8715
32.0,0.02805,0.00745,0.0843,0.8802
33.0,0.02875,0.007,0.07525,0.889
34.0,0.02955,0.00725,0.0679,0.8953
35.0,0.03155,0.00655,0.06015,0.90175
36.0,0.03465,0.0057,0.05365,0.906
37.0,0.03585,0.0062,0.04705,0.9109
38.0,0.0383,0.0052,0.0427,0.9138
39.0,0.04,0.00435,0.03815,0.9175
40.0,0.04235,0.00435,0.0344,0.9189
41.0,0.0445,0.0044,0.03055,0.92055
42.0,0.0477,0.0044,0.02695,0.92095
43.0,0.0499,0.00425,0.02445,0.9214
44.0,0.05225,0.0039,0.0227,0.92115
45.0,0.0549,0.00365,0.0214,0.92005
46.0,0.05615,0.00345,0.01945,0.92095
47.0,0.05875,0.00345,0.01705,0.92075
48.0,0.06215,0.0028,0.0162,0.91885
49.0,0.0648,0.00285,0.0144,0.91795
50.0,0.0679,0.00245,0.0136,0.91605
51.0,0.07055,0.00245,0.01265,0.91435
52.0,0.07305,0.0024,0.01175,0.9128
53.0,0.07585,0.0027,0.01005,0.9114
54.0,0.0792,0.0022,0.0095,0.9091
55.0,0.0826,0.00175,0.0089,0.90675
56.0,0.0852,0.0021,0.00775,0.90495
57.0,0.08845,0.0019,0.00735,0.9023
58.0,0.09165,0.00195,0.00665,0.89975
59.0,0.09465,0.0018,0.0062,0.89735
60.0,0.09725,0.0018,0.00595,0.895
61.0,0.0998,0.0016,0.00585,0.89275
62.0,0.1023,0.00145,0.0054,0.89085
63.0,0.1045,0.00165,0.00485,0.889
64.0,0.10705,0.00155,0.0044,0.887
65.0,0.109,0.0016,0.00405,0.88535
66.0,0.11185,0.00155,0.0036,0.883
67.0,0.11465,0.0016,0.0034,0.88035
68.0,0.11725,0.0017,0.00315,0.8779
69.0,0.1198,0.0015,0.00295,0.87575
70.0,0.12225,0.0014,0.00275,0.8736
71.0,0.12525,0.0011,0.0031,0.87055
72.0,0.12845,0.00085,0.003,0.8677
73.0,0.13085,0.0008,0.0029,0.86545
74.0,0.13385,0.0009,0.00265,0.8626
75.0,0.13765,0.00075,0.0026,0.859
76.0,0.14025,0.0005,0.0027,0.85655
77.0,0.1424,0.00065,0.0027,0.85425
78.0,0.1448,0.0009,0.0024,0.8519
79.0,0.1473,0.0008,0.00235,0.84955
80.0,0.1496,0.0012,0.00205,0.84715
81.0,0.15215,0.001,0.0024,0.84445
82.0,0.15415,0.00105,0.0025,0.8423
83.0,0.1567,0.0009,0.00245,0.83995
84.0,0.1592,0.001,0.00205,0.83775
85.0,0.16195,0.0008,0.00195,0.8353
86.0,0.1647,0.00075,0.0016,0.83295
87.0,0.1674,0.0007,0.0013,0.8306
88.0,0.17035,0.00065,0.0012,0.8278
89.0,0.1723,0.0005,0.0014,0.8258
90.0,0.1751,0.00055,0.0013,0.82305
91.0,0.17715,0.0005,0.00125,0.8211
92.0,0.1795,0.0005,0.00115,0.81885
93.0,0.18145,0.00065,0.0011,0.8168
94.0,0.1844,0.00055,0.0012,0.81385
95.0,0.1871,0.00055,0.0011,0.81125
96.0,0.1896,0.00045,0.00105,0.8089
97.0,0.19215,0.0003,0.00125,0.8063
98.0,0.19515,0.00045,0.00105,0.80335
99.0,0.1984,0.00045,0.00115,0.8
100.0,0.2007,0.0006,0.0009,0.7978
101.0,0.203,0.0006,0.00095,0.79545
102.0,0.2045,0.0007,0.001,0.7938
103.0,0.2064,0.0007,0.001,0.7919
104.0,0.2086,0.0009,0.001,0.7895
105.0,0.21085,0.0006,0.0013,0.78725
106.0,0.21315,0.00065,0.00115,0.78505
107.0,0.21475,0.00065,0.001,0.7836
108.0,0.2171,0.0005,0.00115,0.78125
109.0,0.21915,0.0004,0.0012,0.77925
110.0,0.22175,0.0006,0.00125,0.7764
111.0,0.22375,0.00065,0.00115,0.77445
112.0,0.2258,0.0005,0.0012,0.7725
113.0,0.2281,0.00055,0.0013,0.77005
114.0,0.2299,0.00055,0.0014,0.76815
115.0,0.23245,0.0007,0.00125,0.7656
116.0,0.2344,0.00075,0.0012,0.76365
117.0,0.23645,0.00085,0.00115,0.76155
118.0,0.2382,0.0009,0.00125,0.75965
119.0,0.2405,0.0008,0.00125,0.75745
120.0,0.24245,0.00065,0.0013,0.7556
121.0,0.24385,0.00105,0.00115,0.75395
122.0,0.24575,0.00115,0.001,0.7521
123.0,0.2482,0.001,0.0013,0.7495
124.0,0.2505,0.001,0.00135,0.74715
125.0,0.2524,0.0009,0.00135,0.74535
126.0,0.2541,0.00115,0.0014,0.74335
127.0,0.2556,0.001,0.0016,0.7418
128.0,0.2574,0.001,0.00155,0.74005
129.0,0.25935,0.001,0.00135,0.7383
130.0,0.26095,0.00115,0.0012,0.7367
131.0,0.26275,0.0012,0.0013,0.73475
132.0,0.2644,0.0013,0.0014,0.7329
133.0,0.2658,0.0016,0.00135,0.73125
134.0,0.26795,0.00125,0.00165,0.72915
135.0,0.26995,0.00095,0.0019,0.7272
136.0,0.2714,0.0013,0.00185,0.72545
137.0,0.27295,0.00145,0.0019,0.7237
138.0,0.27485,0.0014,0.0019,0.72185
139.0,0.2765,0.0015,0.002,0.72
140.0,0.27815,0.0019,0.00215,0.7178
141.0,0.27985,0.0016,0.0024,0.71615
142.0,0.2813,0.00165,0.0024,0.71465
143.0,0.28295,0.00115,0.00295,0.71295
144.0,0.2845,0.0016,0.00265,0.71125
145.0,0.2857,0.00165,0.00275,0.7099
146.0,0.2874,0.00175,0.0028,0.70805
147.0,0.28945,0.0016,0.003,0.70595
148.0,0.291,0.00175,0.00265,0.7046
149.0,0.293,0.0019,0.00265,0.70245
150.0,0.29425,0.002,0.0028,0.70095
151.0,0.2957,0.0024,0.0027,0.6992
152.0,0.2976,0.0021,0.00305,0.69725
153.0,0.2991,0.0021,0.0032,0.6956
154.0,0.3005,0.0021,0.00345,0.69395
155.0,0.3016,0.0021,0.004,0.6923
156.0,0.30225,0.0025,0.00435,0.6909
157.0,0.3025,0.00355,0.0049,0.68905
158.0,0.30315,0.00395,0.0054,0.6875
159.0,0.30435,0.0038,0.0059,0.68595
160.0,0.30495,0.00405,0.0065,0.6845
161.0,0.30525,0.00475,0.00665,0.68335
162.0,0.30565,0.00495,0.00705,0.68235
163.0,0.30585,0.0052,0.0072,0.68175
164.0,0.3064,0.0055,0.00745,0.68065
165.0,0.3066,0.00615,0.00805,0.6792
166.0,0.3065,0.0064,0.0089,0.6782
167.0,0.30665,0.00695,0.00965,0.67675
168.0,0.3062,0.00825,0.00975,0.6758
169.0,0.30565,0.00795,0.01105,0.67535
170.0,0.30545,0.00825,0.01155,0.67475
171.0,0.3044,0.00955,0.01235,0.6737
172.0,0.30335,0.00965,0.0136,0.6734
173.0,0.3022,0.01035,0.01455,0.6729
174.0,0.301,0.0102,0.0159,0.6729
175.0,0.29925,0.01095,0.0162,0.6736
176.0,0.29635,0.01215,0.0175,0.674
177.0,0.2948,0.0121,0.0187,0.6744
178.0,0.29245,0.01335,0.01925,0.67495
179.0,0.2896,0.01345,0.0215,0.67545
180.0,0.28755,0.01415,0.02255,0.67575
181.0,0.28365,0.01615,0.02215,0.67805
182.0,0.28025,0.0171,0.02315,0.6795
183.0,0.2772,0.0182,0.02415,0.68045
184.0,0.27295,0.019,0.02655,0.6815
185.0,0.26925,0.0198,0.02805,0.6829
186.0,0.2664,0.01975,0.02845,0.6854
187.0,0.2613,0.02055,0.0302,0.68795
188.0,0.2574,0.02105,0.03235,0.6892
189.0,0.25245,0.0221,0.0337,0.69175
190.0,0.2479,0.0232,0.0352,0.6937
191.0,0.2425,0.02515,0.03555,0.6968
192.0,0.2389,0.0243,0.03775,0.69905
193.0,0.23505,0.0248,0.03925,0.7009
194.0,0.2307,0.02445,0.04195,0.7029
195.0,0.2273,0.0251,0.04235,0.70525
196.0,0.2224,0.02565,0.04385,0.7081
197.0,0.21725,0.02655,0.04445,0.71175
198.0,0.21245,0.02665,0.04605,0.71485
199.0,0.2071,0.02755,0.0469,0.71845
200.0,0.2017,0.02775,0.0488,0.72175
201.0,0.1962,0.0278,0.05055,0.72545
202.0,0.19175,0.0272,0.052,0.72905
203.0,0.18695,0.02595,0.05375,0.73335
204.0,0.1824,0.0261,0.0525,0.739
205.0,0.1793,0.0254,0.05305,0.74225
206.0,0.1749,0.0261,0.05235,0.74665
207.0,0.17055,0.026,0.05185,0.7516
208.0,0.1674,0.0246,0.05245,0.75555
209.0,0.16295,0.02395,0.05235,0.76075
210.0,0.1594,0.02335,0.05175,0.7655
211.0,0.1562,0.02355,0.05155,0.7687
212.0,0.15315,0.0227,0.05245,0.7717
213.0,0.15185,0.02185,0.05165,0.77465
214.0,0.149,0.02125,0.0504,0.77935
215.0,0.1467,0.0211,0.04935,0.78285
216.0,0.1449,0.0204,0.04865,0.78605
217.0,0.14365,0.01915,0.04795,0.78925
218.0,0.1427,0.0193,0.04745,0.79055
219.0,0.14005,0.0185,0.04715,0.7943
220.0,0.1391,0.01855,0.04515,0.7972
221.0,0.1373,0.0181,0.0446,0.8
222.0,0.1354,0.0182,0.0439,0.8025
223.0,0.1347,0.0172,0.04355,0.80455
224.0,0.134,0.01705,0.0421,0.80685
225.0,0.1339,0.0173,0.0402,0.8086
226.0,0.13305,0.0172,0.03925,0.8105
227.0,0.1327,0.01625,0.03805,0.813
228.0,0.1336,0.0148,0.03765,0.81395
229.0,0.1342,0.01505,0.03655,0.8142
230.0,0.1353,0.014,0.035,0.8157
231.0,0.13535,0.0137,0.0343,0.81665
232.0,0.13495,0.01415,0.03305,0.81785
233.0,0.1361,0.01305,0.0331,0.81775
234.0,0.13655,0.0124,0.0322,0.81885
235.0,0.1372,0.0128,0.0307,0.8193
236.0,0.13885,0.01245,0.0304,0.8183
237.0,0.1391,0.01195,0.0297,0.81925
238.0,0.1409,0.0111,0.02865,0.81935
239.0,0.14195,0.0106,0.028,0.81945
240.0,0.1435,0.01045,0.02765,0.8184
241.0,0.14575,0.01035,0.0271,0.8168
242.0,0.14715,0.01055,0.027,0.8153
243.0,0.14835,0.01105,0.026,0.8146
244.0,0.1494,0.01145,0.02495,0.8142
245.0,0.1507,0.0107,0.0256,0.813
246.0,0.15305,0.01075,0.02435,0.81185
247.0,0.1547,0.0104,0.025,0.8099
248.0,0.157,0.00975,0.0247,0.80855
249.0,0.1582,0.01005,0.0238,0.80795
250.0,0.16015,0.0093,0.0241,0.80645
251.0,0.1617,0.0095,0.02355,0.80525
252.0,0.16375,0.0095,0.0233,0.80345
253.0,0.16535,0.00975,0.0222,0.8027
254.0,0.16685,0.01025,0.021,0.8019
255.0,0.16875,0.0096,0.0213,0.80035
256.0,0.17055,0.0101,0.02075,0.7986
257.0,0.1717,0.0099,0.0208,0.7976
258.0,0.17355,0.00955,0.02175,0.79515
259.0,0.17535,0.0092,0.02135,0.7941
260.0,0.1762,0.0103,0.02125,0.79225
261.0,0.1783,0.01045,0.0217,0.78955
262.0,0.17945,0.01015,0.0224,0.788
263.0,0.18125,0.0105,0.0221,0.78615
264.0,0.1818,0.0101,0.02205,0.78605
265.0,0.1833,0.01055,0.0212,0.78495
266.0,0.186,0.00955,0.0215,0.78295
267.0,0.18665,0.01045,0.02085,0.78205
268.0,0.18765,0.01,0.02055,0.7818
269.0,0.1897,0.0099,0.0203,0.7801
270.0,0.1918,0.0104,0.01955,0.77825
271.0,0.19395,0.01035,0.02015,0.77555
272.0,0.1946,0.011,0.0202,0.7742
273.0,0.19615,0.0106,0.02005,0.7732
274.0,0.1973,0.01105,0.0203,0.77135
275.0,0.1972,0.01125,0.0207,0.77085
276.0,0.198,0.01115,0.0213,0.76955
277.0,0.19925,0.01095,0.0209,0.7689
278.0,0.19995,0.01135,0.02085,0.76785
279.0,0.201,0.0116,0.0202,0.7672
280.0,0.20145,0.0124,0.02045,0.7657
281.0,0.203,0.0121,0.0215,0.7634
282.0,0.205,0.01145,0.0219,0.76165
283.0,0.20525,0.01255,0.02225,0.75995
284.0,0.20525,0.01325,0.022,0.7595
285.0,0.2065,0.01225,0.0235,0.75775
286.0,0.20805,0.0113,0.02405,0.7566
287.0,0.20875,0.01155,0.0239,0.7558
288.0,0.20925,0.01265,0.0237,0.7544
289.0,0.2103,0.01145,0.0253,0.75295
290.0,0.21045,0.0127,0.02515,0.7517
291.0,0.21005,0.01365,0.02545,0.75085
292.0,0.2112,0.01265,0.02715,0.749
293.0,0.21115,0.0127,0.0269,0.74925
294.0,0.21175,0.01355,0.027,0.7477
295.0,0.21125,0.01415,0.02795,0.74665
296.0,0.21155,0.01365,0.0273,0.7475
297.0,0.21205,0.0138,0.0277,0.74645
298.0,0.21135,0.0141,0.0277,0.74685
299.0,0.21185,0.0146,0.0278,0.74575
300.0,0.21195,0.01535,0.0285,0.7442
301.0,0.21055,0.01635,0.0286,0.7445
302.0,0.2111,0.0169,0.02865,0.74335
303.0,0.21075,0.01645,0.03045,0.74235
304.0,0.2104,0.01745,0.031,0.74115
305.0,0.20965,0.0177,0.03125,0.7414
306.0,0.20905,0.0181,0.03165,0.7412
307.0,0.2081,0.0188,0.0316,0.7415
308.0,0.20805,0.01825,0.0324,0.7413
309.0,0.2084,0.01785,0.03225,0.7415
310.0,0.20805,0.0178,0.03155,0.7426
311.0,0.20775,0.01735,0.0314,0.7435
312.0,0.20605,0.0179,0.03235,0.7437
313.0,0.20405,0.02,0.0325,0.74345
314.0,0.2033,0.01915,0.0346,0.74295
315.0,0.2029,0.01875,0.0358,0.74255
316.0,0.20155,0.0192,0.036,0.74325
317.0,0.2018,0.01885,0.03605,0.7433
318.0,0.2007,0.0191,0.038,0.7422
319.0,0.1999,0.01965,0.0383,0.74215
320.0,0.19945,0.0205,0.0375,0.74255
321.0,0.1973,0.0214,0.0383,0.743
322.0,0.19425,0.02305,0.0381,0.7446
323.0,0.1919,0.02275,0.0396,0.74575
324.0,0.19175,0.0212,0.04125,0.7458
325.0,0.1905,0.02125,0.04105,0.7472
326.0,0.1893,0.0211,0.04165,0.74795
327.0,0.18665,0.02135,0.04145,0.75055
328.0,0.18485,0.02135,0.04145,0.75235
329.0,0.18405,0.02155,0.04225,0.75215
330.0,0.1841,0.0192,0.0433,0.7534
331.0,0.1828,0.0195,0.0422,0.7555
332.0,0.183,0.01885,0.04205,0.7561
333.0,0.18205,0.0199,0.0402,0.75785
334.0,0.1801,0.0215,0.03985,0.75855
335.0,0.1789,0.0221,0.03945,0.75955
336.0,0.17725,0.02155,0.03975,0.76145
337.0,0.1776,0.0206,0.04,0.7618
338.0,0.17755,0.01965,0.04025,0.76255
339.0,0.17675,0.0202,0.0396,0.76345
340.0,0.1776,0.0197,0.04015,0.76255
341.0,0.1773,0.019,0.0398,0.7639
342.0,0.17675,0.0196,0.03925,0.7644
343.0,0.17615,0.0184,0.03975,0.7657
344.0,0.1753,0.0186,0.0386,0.7675
345.0,0.17575,0.01845,0.03735,0.76845
346.0,0.1755,0.0191,0.0375,0.7679
347.0,0.1749,0.02005,0.0365,0.76855
348.0,0.17585,0.01935,0.0367,0.7681
349.0,0.17695,0.0193,0.03685,0.7669
350.0,0.17675,0.0188,0.03765,0.7668
351.0,0.17545,0.0194,0.0367,0.76845
352.0,0.1758,0.01895,0.0369,0.76835
353.0,0.1766,0.0184,0.0371,0.7679
354.0,0.1775,0.01785,0.03675,0.7679
355.0,0.1781,0.0178,0.0369,0.7672
356.0,0.178,0.01685,0.03695,0.7682
357.0,0.17715,0.0179,0.03665,0.7683
358.0,0.1776,0.018,0.03615,0.76825
359.0,0.1768,0.01735,0.0365,0.76935
360.0,0.17615,0.0171,0.0361,0.77065
361.0,0.17615,0.018,0.0358,0.77005
362.0,0.1755,0.0189,0.03555,0.77005
363.0,0.174,0.02035,0.03535,0.7703
364.0,0.1736,0.01985,0.03645,0.7701
365.0,0.17395,0.01905,0.0368,0.7702
366.0,0.174,0.0192,0.0375,0.7693
367.0,0.17455,0.01835,0.0382,0.7689
368.0,0.1748,0.0176,0.0383,0.7693
369.0,0.1753,0.018,0.0374,0.7693
370.0,0.1752,0.01805,0.03745,0.7693
371.0,0.175,0.01865,0.0371,0.76925
372.0,0.17565,0.018,0.0377,0.76865
373.0,0.17655,0.0174,0.0369,0.76915
374.0,0.17665,0.01765,0.0367,0.769
375.0,0.1764,0.01745,0.03675,0.7694
376.0,0.1752,0.01785,0.0375,0.76945
