time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.8407,0.0593,0.06235,0.03765
2.0,0.79845,0.08595,0.0703,0.0453
3.0,0.75105,0.10795,0.086,0.055
4.0,0.69685,0.13305,0.1043,0.0658
5.0,0.63665,0.1573,0.1263,0.07975
6.0,0.5723,0.1764,0.15525,0.09605
7.0,0.50065,0.1953,0.189,0.11505
8.0,0.42425,0.21625,0.21925,0.14025
9.0,0.3554,0.224,0.2516,0.169
10.0,0.28805,0.2259,0.28445,0.2016
11.0,0.22855,0.2201,0.315,0.23635
12.0,0.1781,0.20845,0.3362,0.27725
13.0,0.1357,0.19245,0.3538,0.31805
14.0,0.1028,0.17235,0.36035,0.3645
15.0,0.0783,0.14845,0.3651,0.40815
16.0,0.05915,0.12665,0.3582,0.456
17.0,0.0454,0.1044,0.34505,0.50515
18.0,0.037,0.08285,0.3321,0.54805
19.0,0.03065,0.06825,0.31165,0.58945
20.0,0.0264,0.05445,0.28705,0.6321
21.0,0.0233,0.04415,0.26475,0.6678
22.0,0.02075,0.0358,0.2424,0.70105
23.0,0.0192,0.02905,0.21945,0.7323
24.0,0.0194,0.02295,0.19835,0.7593
25.0,0.01975,0.0189,0.1799,0.78145
26.0,0.0196,0.0161,0.16205,0.80225
27.0,0.0201,0.0128,0.14445,0.82265
28.0,0.02065,0.01115,0.1274,0.8408
29.0,0.02185,0.00975,0.11405,0.85435
30.0,0.0227,0.009,0.10185,0.86645
31.0,0.02465,0.00785,0.09085,0.87665
32.0,0.02615,0.0071,0.082,0.88475
33.0,0.0282,0.00705,0.07295,0.8918
34.0,0.03065,0.00525,0.0652,0.8989
35.0,0.0329,0.005,0.05795,0.90415
36.0,0.0346,0.00475,0.05135,0.9093
37.0,0.03705,0.0048,0.04535,0.9128
38.0,0.0387,0.0046,0.04115,0.91555
39.0,0.04025,0.00465,0.03745,0.91765
40.0,0.0426,0.00435,0.0333,0.91975
41.0,0.04405,0.00445,0.0292,0.9223
42.0,0.0466,0.0043,0.02625,0.92285
43.0,0.04935,0.0031,0.02385,0.9237
44.0,0.052,0.00305,0.02185,0.9231
45.0,0.0543,0.00265,0.0201,0.92295
46.0,0.05715,0.00255,0.01775,0.92255
47.0,0.0598,0.0027,0.0157,0.9218
48.0,0.0633,0.00265,0.01435,0.9197
49.0,0.06605,0.00285,0.01275,0.91835
50.0,0.0683,0.0024,0.01175,0.91755
51.0,0.07185,0.00195,0.0112,0.915
52.0,0.0736,0.002,0.01005,0.91435
53.0,0.07605,0.00195,0.0089,0.9131
54.0,0.0788,0.0016,0.0086,0.911
55.0,0.08075,0.00195,0.00755,0.90975
56.0,0.08335,0.00165,0.0074,0.9076
57.0,0.08575,0.00115,0.00685,0.90625
58.0,0.0885,0.0014,0.0062,0.9039
59.0,0.0913,0.0015,0.00585,0.90135
60.0,0.09415,0.0017,0.00555,0.8986
61.0,0.09665,0.00165,0.00485,0.89685
62.0,0.09955,0.00165,0.0047,0.8941
63.0,0.10225,0.0014,0.00415,0.8922
64.0,0.1053,0.00125,0.00375,0.8897
65.0,0.10865,0.0013,0.0033,0.88675
66.0,0.1126,0.00105,0.0032,0.88315
67.0,0.11545,0.0009,0.00305,0.8806
68.0,0.11785,0.00115,0.0025,0.8785
69.0,0.1209,0.00095,0.0027,0.87545
70.0,0.12305,0.00085,0.00265,0.87345
71.0,0.1258,0.00065,0.00265,0.8709
72.0,0.12915,0.0006,0.00245,0.8678
73.0,0.132,0.00095,0.00235,0.8647
74.0,0.13515,0.0008,0.0024,0.86165
75.0,0.13705,0.0008,0.0026,0.85955
76.0,0.13915,0.0009,0.0026,0.85735
77.0,0.14165,0.001,0.00245,0.8549
78.0,0.14415,0.00095,0.0026,0.8523
79.0,0.14645,0.00105,0.0023,0.8502
80.0,0.14915,0.001,0.00245,0.8474
81.0,0.15135,0.00075,0.0023,0.8456
82.0,0.15365,0.00065,0.00195,0.84375
83.0,0.1558,0.00085,0.0018,0.84155
84.0,0.1581,0.00095,0.0017,0.83925
85.0,0.16075,0.00095,0.0018,0.8365
86.0,0.1628,0.00075,0.0022,0.83425
