time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.9,0.0,0.1,0.0
1.0,0.84585,0.05415,0.0632,0.0368
2.0,0.80095,0.08315,0.0717,0.0442
3.0,0.7504,0.11265,0.08295,0.054
4.0,0.69955,0.13195,0.10295,0.06555
5.0,0.6378,0.15555,0.12705,0.0796
6.0,0.57185,0.1757,0.15685,0.0956
7.0,0.49985,0.2007,0.1827,0.11675
8.0,0.4274,0.21735,0.2123,0.14295
9.0,0.356,0.22855,0.245,0.17045
10.0,0.28835,0.2293,0.2801,0.20225
11.0,0.22665,0.2253,0.30765,0.2404
12.0,0.1773,0.21255,0.3304,0.27975
13.0,0.13805,0.19205,0.34895,0.32095
14.0,0.10395,0.1726,0.35615,0.3673
15.0,0.0809,0.1503,0.3543,0.4145
16.0,0.06335,0.1288,0.34585,0.462
17.0,0.0501,0.1074,0.3349,0.5076
18.0,0.04,0.08845,0.3213,0.55025
19.0,0.03295,0.07045,0.30425,0.59235
20.0,0.027,0.05805,0.28235,0.6326
21.0,0.0236,0.0464,0.2605,0.6695
22.0,0.021,0.03785,0.23685,0.7043
23.0,0.01985,0.0305,0.21405,0.7356
24.0,0.0183,0.02495,0.19385,0.7629
25.0,0.01855,0.0192,0.17455,0.7877
26.0,0.0196,0.016,0.15685,0.80755
27.0,0.0207,0.0136,0.13955,0.82615
28.0,0.02145,0.0124,0.12665,0.8395
29.0,0.02235,0.0104,0.11315,0.8541
30.0,0.0236,0.0096,0.1004,0.8664
31.0,0.0248,0.00795,0.09055,0.8767
32.0,0.0267,0.0064,0.0807,0.8862
33.0,0.0285,0.00665,0.0719,0.89295
34.0,0.03085,0.0059,0.06325,0.9
35.0,0.0319,0.00655,0.05595,0.9056
36.0,0.0338,0.0055,0.04995,0.91075
37.0,0.03595,0.00475,0.04415,0.91515
38.0,0.038,0.0045,0.0401,0.9174
39.0,0.04015,0.0037,0.03665,0.9195
40.0,0.04265,0.0038,0.03235,0.9212
41.0,0.04595,0.00305,0.0293,0.9217
42.0,0.04775,0.00335,0.0258,0.9231
43.0,0.0497,0.0034,0.0231,0.9238
44.0,0.05245,0.0036,0.02045,0.9235
45.0,0.05505,0.0031,0.0184,0.92345
46.0,0.05785,0.0029,0.01665,0.9226
47.0,0.0604,0.00255,0.01515,0.9219
48.0,0.06295,0.00275,0.0133,0.921
49.0,0.06505,0.0023,0.01205,0.9206
50.0,0.0683,0.0024,0.0111,0.9182
51.0,0.07095,0.00245,0.00995,0.91665
52.0,0.07385,0.0025,0.00865,0.915
53.0,0.07675,0.00225,0.00825,0.91275
54.0,0.07905,0.00195,0.00785,0.91115
55.0,0.08205,0.0018,0.00715,0.909
56.0,0.0851,0.0018,0.006,0.9071
57.0,0.0885,0.0014,0.00565,0.90445
58.0,0.0912,0.00125,0.00515,0.9024
59.0,0.09365,0.0013,0.0044,0.90065
60.0,0.0963,0.00115,0.0041,0.89845
61.0,0.09885,0.00115,0.00365,0.89635
62.0,0.1013,0.00135,0.0033,0.89405
63.0,0.1038,0.0013,0.00315,0.89175
64.0,0.10595,0.00155,0.0031,0.8894
65.0,0.10855,0.0015,0.0032,0.88675
66.0,0.11055,0.00145,0.0031,0.8849
67.0,0.11375,0.00105,0.00305,0.88215
68.0,0.1163,0.0009,0.00285,0.87995
69.0,0.11895,0.0009,0.00265,0.8775
70.0,0.1213,0.00105,0.0026,0.87505
71.0,0.12375,0.00125,0.00235,0.87265
72.0,0.1259,0.0011,0.0022,0.8708
73.0,0.1277,0.0012,0.00235,0.86875
74.0,0.13065,0.001,0.00205,0.8663
75.0,0.13305,0.001,0.0019,0.86405
76.0,0.1357,0.0012,0.00185,0.86125
77.0,0.1381,0.001,0.00185,0.85905
78.0,0.1412,0.00085,0.0017,0.85625
79.0,0.1435,0.00085,0.0016,0.85405
80.0,0.14565,0.0008,0.00155,0.852
81.0,0.1479,0.0008,0.0015,0.8498
82.0,0.15085,0.00065,0.00145,0.84705
83.0,0.1531,0.0008,0.00135,0.84475
84.0,0.15555,0.0007,0.00135,0.8424
85.0,0.15795,0.0004,0.0015,0.84015
86.0,0.1597,0.0006,0.00125,0.83845
87.0,0.16225,0.00045,0.00125,0.83605
88.0,0.1642,0.00045,0.00125,0.8341
89.0,0.1671,0.0004,0.0012,0.8313
90.0,0.16955,0.00035,0.00115,0.82895
91.0,0.172,0.0005,0.00095,0.82655
92.0,0.174,0.0004,0.001,0.8246
93.0,0.1764,0.00045,0.00085,0.8223
94.0,0.1792,0.0004,0.00075,0.81965
95.0,0.18175,0.00025,0.001,0.817
96.0,0.184,0.0003,0.00085,0.81485
97.0,0.18675,0.0003,0.0009,0.81205
98.0,0.18885,0.00015,0.00105,0.80995
99.0,0.1916,0.0002,0.0009,0.8073
100.0,0.19405,0.0003,0.0008,0.80485
101.0,0.19625,0.00045,0.0008,0.8025
102.0,0.1983,0.00045,0.00075,0.8005
103.0,0.20035,0.00055,0.0008,0.7983
104.0,0.2024,0.0005,0.0007,0.7964
105.0,0.2049,0.00045,0.00075,0.7939
106.0,0.20735,0.00045,0.00075,0.79145
107.0,0.20965,0.00025,0.0007,0.7894
108.0,0.2115,0.00025,0.0007,0.78755
109.0,0.21355,0.00025,0.00065,0.78555
110.0,0.21605,0.00035,0.0006,0.783
111.0,0.2185,0.00035,0.00055,0.7806
112.0,0.2207,0.00025,0.0006,0.77845
113.0,0.2226,0.0004,0.00065,0.77635
114.0,0.22445,0.0006,0.0007,0.77425
115.0,0.22635,0.0007,0.00075,0.7722
116.0,0.2284,0.00055,0.0009,0.77015
117.0,0.2306,0.0004,0.001,0.768
118.0,0.23245,0.00055,0.0009,0.7661
119.0,0.2349,0.00055,0.0008,0.76375
120.0,0.2374,0.0006,0.0008,0.7612
121.0,0.2393,0.0006,0.00095,0.75915
122.0,0.2416,0.0006,0.00105,0.75675
123.0,0.24325,0.0006,0.0012,0.75495
124.0,0.24505,0.0006,0.00125,0.7531
125.0,0.2465,0.0008,0.00135,0.75135
126.0,0.2485,0.001,0.00125,0.74925
127.0,0.25115,0.00095,0.00135,0.74655
128.0,0.25275,0.00085,0.0012,0.7452
129.0,0.255,0.0008,0.00135,0.74285
130.0,0.25735,0.0009,0.0011,0.74065
131.0,0.2594,0.0007,0.00115,0.73875
132.0,0.26195,0.00075,0.00125,0.73605
133.0,0.2638,0.00095,0.0012,0.73405
134.0,0.2657,0.00095,0.0013,0.73205
135.0,0.2676,0.00105,0.00145,0.7299
136.0,0.2694,0.0011,0.0015,0.728
137.0,0.27145,0.0007,0.00175,0.7261
138.0,0.2725,0.0007,0.0018,0.725
139.0,0.27375,0.00105,0.0017,0.7235
140.0,0.27595,0.0008,0.0017,0.72155
141.0,0.2771,0.00085,0.0015,0.72055
142.0,0.2786,0.001,0.0014,0.719
143.0,0.2807,0.00085,0.00155,0.7169
144.0,0.28225,0.0008,0.0018,0.71515
145.0,0.2836,0.0011,0.0019,0.7134
146.0,0.28465,0.0011,0.00205,0.7122
147.0,0.28615,0.0012,0.002,0.71065
148.0,0.28775,0.0014,0.0022,0.70865
149.0,0.28915,0.0015,0.0022,0.70715
150.0,0.2903,0.0018,0.00215,0.70575
151.0,0.2922,0.00175,0.00245,0.7036
152.0,0.2949,0.0018,0.0025,0.7008
153.0,0.2974,0.00155,0.0025,0.69855
154.0,0.2992,0.0017,0.0025,0.6966
155.0,0.30085,0.00165,0.0028,0.6947
156.0,0.3022,0.0019,0.00275,0.69315
157.0,0.30375,0.00205,0.00305,0.69115
158.0,0.3051,0.00255,0.0031,0.68925
159.0,0.30755,0.00235,0.00325,0.68685
160.0,0.3089,0.0021,0.00395,0.68505
161.0,0.3091,0.00295,0.0042,0.68375
162.0,0.3105,0.00305,0.0044,0.68205
163.0,0.3119,0.00315,0.00455,0.6804
164.0,0.31285,0.0032,0.0049,0.67905
165.0,0.3132,0.00385,0.00525,0.6777
166.0,0.3144,0.0035,0.0063,0.6758
167.0,0.31465,0.0044,0.0066,0.67435
168.0,0.3154,0.0051,0.0072,0.6723
169.0,0.315,0.0062,0.0077,0.6711
170.0,0.31515,0.00585,0.00855,0.67045
171.0,0.31385,0.0072,0.00935,0.6696
172.0,0.31335,0.007,0.0108,0.66885
173.0,0.3121,0.00785,0.01125,0.6688
174.0,0.3117,0.0083,0.0113,0.6687
175.0,0.31065,0.00795,0.01295,0.66845
176.0,0.30995,0.0089,0.01305,0.6681
177.0,0.3098,0.00865,0.01465,0.6669
178.0,0.3092,0.0088,0.01535,0.66665
179.0,0.30695,0.0098,0.01575,0.6675
180.0,0.30435,0.01165,0.0165,0.6675
181.0,0.30175,0.01295,0.0168,0.6685
182.0,0.30035,0.01355,0.0172,0.6689
183.0,0.2974,0.01395,0.01855,0.6701
184.0,0.2954,0.01455,0.0192,0.67085
185.0,0.2934,0.01485,0.02085,0.6709
186.0,0.29025,0.015,0.02295,0.6718
187.0,0.28765,0.01505,0.02445,0.67285
188.0,0.284,0.01685,0.02445,0.6747
189.0,0.28055,0.0177,0.02545,0.6763
190.0,0.27695,0.01865,0.02655,0.67785
191.0,0.27285,0.02,0.028,0.67915
192.0,0.26935,0.0202,0.0304,0.68005
193.0,0.26585,0.02075,0.0314,0.682
194.0,0.26185,0.02245,0.0317,0.684
195.0,0.2576,0.0222,0.03385,0.68635
196.0,0.25295,0.02295,0.0352,0.6889
197.0,0.2494,0.0224,0.03805,0.69015
198.0,0.2443,0.02295,0.03905,0.6937
199.0,0.2386,0.02445,0.03965,0.6973
200.0,0.23365,0.0248,0.0416,0.69995
201.0,0.2285,0.0249,0.0437,0.7029
202.0,0.22285,0.0264,0.04395,0.7068
203.0,0.219,0.02485,0.04545,0.7107
204.0,0.2138,0.02685,0.0457,0.71365
205.0,0.20835,0.0279,0.04655,0.7172
206.0,0.20365,0.02605,0.05005,0.72025
207.0,0.1978,0.02605,0.0514,0.72475
208.0,0.19235,0.02695,0.0511,0.7296
209.0,0.1878,0.02585,0.05295,0.7334
210.0,0.1839,0.0245,0.0546,0.737
211.0,0.1795,0.0246,0.0541,0.7418
212.0,0.17525,0.025,0.05295,0.7468
213.0,0.1723,0.02465,0.05165,0.7514
214.0,0.16915,0.02355,0.05095,0.75635
215.0,0.1659,0.0235,0.0503,0.7603
216.0,0.1628,0.02455,0.0481,0.76455
217.0,0.15915,0.02415,0.04815,0.76855
218.0,0.15585,0.0236,0.04885,0.7717
219.0,0.15395,0.02235,0.0493,0.7744
220.0,0.15185,0.02165,0.04905,0.77745
221.0,0.1498,0.0212,0.0482,0.7808
222.0,0.14795,0.02085,0.0469,0.7843
223.0,0.14605,0.02045,0.04605,0.78745
224.0,0.1446,0.021,0.0447,0.7897
225.0,0.1437,0.01985,0.0446,0.79185
226.0,0.14385,0.0185,0.04365,0.794
227.0,0.14275,0.01845,0.04185,0.79695
228.0,0.14205,0.017,0.0418,0.79915
229.0,0.14075,0.01745,0.04135,0.80045
230.0,0.1403,0.01555,0.0417,0.80245
231.0,0.1405,0.0152,0.0397,0.8046
232.0,0.13965,0.0153,0.03855,0.8065
233.0,0.1386,0.01545,0.03695,0.809
234.0,0.1388,0.01455,0.0369,0.80975
235.0,0.139,0.01445,0.03575,0.8108
236.0,0.13915,0.0138,0.03595,0.8111
237.0,0.13925,0.0132,0.03575,0.8118
238.0,0.1397,0.01345,0.0355,0.81135
239.0,0.14005,0.0145,0.03355,0.8119
240.0,0.14125,0.01405,0.03245,0.81225
241.0,0.14235,0.0124,0.03265,0.8126
242.0,0.1419,0.013,0.0308,0.8143
243.0,0.14295,0.01295,0.03005,0.81405
244.0,0.1441,0.0128,0.02895,0.81415
245.0,0.14475,0.0124,0.0276,0.81525
246.0,0.1461,0.012,0.02765,0.81425
247.0,0.14695,0.01145,0.0271,0.8145
248.0,0.1484,0.0108,0.0265,0.8143
249.0,0.14915,0.01065,0.0264,0.8138
250.0,0.1501,0.0102,0.0269,0.8128
251.0,0.15145,0.0107,0.02485,0.813
252.0,0.1528,0.01125,0.02345,0.8125
253.0,0.15515,0.0109,0.0236,0.81035
254.0,0.1572,0.0104,0.0225,0.8099
255.0,0.1587,0.0102,0.02215,0.80895
256.0,0.1596,0.0106,0.02225,0.80755
257.0,0.1602,0.0109,0.0218,0.8071
258.0,0.1619,0.0096,0.0225,0.806
259.0,0.16385,0.00985,0.02175,0.80455
260.0,0.1649,0.01025,0.02115,0.8037
261.0,0.16675,0.0093,0.0215,0.80245
262.0,0.16725,0.01,0.02035,0.8024
263.0,0.16925,0.00905,0.02035,0.80135
264.0,0.1706,0.00845,0.0207,0.80025
265.0,0.1722,0.00855,0.02025,0.799
266.0,0.1752,0.00895,0.01885,0.797
267.0,0.1761,0.0092,0.0184,0.7963
268.0,0.1784,0.00855,0.0187,0.79435
269.0,0.17935,0.00955,0.0176,0.7935
270.0,0.1802,0.0093,0.0182,0.7923
271.0,0.1814,0.0084,0.01865,0.79155
272.0,0.183,0.0091,0.0177,0.7902
273.0,0.1845,0.009,0.01705,0.78945
274.0,0.1865,0.00975,0.0164,0.78735
275.0,0.18785,0.0089,0.01735,0.7859
276.0,0.18945,0.0088,0.0176,0.78415
277.0,0.19205,0.00885,0.01695,0.78215
278.0,0.1949,0.0081,0.01735,0.77965
279.0,0.1972,0.00845,0.0166,0.77775
280.0,0.1998,0.00865,0.0162,0.77535
281.0,0.20135,0.00915,0.0168,0.7727
282.0,0.2037,0.00825,0.0175,0.77055
283.0,0.2054,0.009,0.0165,0.7691
284.0,0.2073,0.0091,0.0165,0.7671
285.0,0.20815,0.0087,0.01685,0.7663
286.0,0.2096,0.009,0.0168,0.7646
287.0,0.2118,0.0092,0.0173,0.7617
288.0,0.2122,0.0098,0.01775,0.76025
